fecha,positividad_sintomatico,positividad_asintomatico,codigo_provincia,provincia
2020-07-21,0.16447368421052633,0.054455445544554455,56,San Antonio
2020-07-22,0.1828193832599119,0.05378973105134474,56,San Antonio
2020-07-23,0.1915367483296214,0.04470588235294118,56,San Antonio
2020-07-24,0.17429193899782136,0.03759398496240601,56,San Antonio
2020-07-25,0.1705263157894737,0.0392156862745098,56,San Antonio
2020-07-26,0.17685589519650655,0.04567307692307692,56,San Antonio
2020-07-27,0.168141592920354,0.04328018223234624,56,San Antonio
2020-07-28,0.18120805369127516,0.043795620437956206,56,San Antonio
2020-07-29,0.17094017094017094,0.06622516556291391,56,San Antonio
2020-07-30,0.17,0.07171314741035857,56,San Antonio
2020-07-31,0.1710794297352342,0.07939508506616257,56,San Antonio
2020-08-01,0.1663286004056795,0.07865168539325842,56,San Antonio
2020-08-02,0.1532258064516129,0.06716417910447761,56,San Antonio
2020-08-03,0.14777327935222673,0.0670391061452514,56,San Antonio
2020-08-04,0.1392156862745098,0.0711743772241993,56,San Antonio
2020-08-05,0.1402439024390244,0.05747126436781609,56,San Antonio
2020-08-06,0.1422319474835886,0.05518763796909492,56,San Antonio
2020-08-07,0.14678899082568808,0.04805491990846682,56,San Antonio
2020-08-08,0.1343669250645995,0.041666666666666664,56,San Antonio
2020-08-09,0.1394736842105263,0.029185867895545316,56,San Antonio
2020-08-10,0.14676616915422885,0.028500619578686492,56,San Antonio
2020-08-11,0.15656565656565657,0.027090694935217905,56,San Antonio
2020-08-12,0.1761786600496278,0.025274725274725275,56,San Antonio
2020-08-13,0.16824644549763032,0.02581261950286807,56,San Antonio
2020-08-14,0.18222222222222223,0.028328611898016998,56,San Antonio
2020-08-15,0.18737270875763748,0.029080675422138838,56,San Antonio
2020-08-16,0.19750519750519752,0.03779697624190065,56,San Antonio
2020-08-17,0.1978494623655914,0.044854881266490766,56,San Antonio
2020-08-18,0.18762886597938144,0.039141414141414144,56,San Antonio
2020-08-19,0.18454935622317598,0.035452322738386305,56,San Antonio
2020-08-20,0.1694915254237288,0.02745995423340961,56,San Antonio
2020-08-21,0.16182572614107885,0.018095238095238095,56,San Antonio
2020-08-22,0.15286624203821655,0.014298480786416443,56,San Antonio
2020-08-23,0.15513626834381553,0.010280373831775701,56,San Antonio
2020-08-24,0.158004158004158,0.010064043915827997,56,San Antonio
2020-08-25,0.1574642126789366,0.008256880733944955,56,San Antonio
2020-08-26,0.15551181102362205,0.009124087591240875,56,San Antonio
2020-08-27,0.1865079365079365,0.008771929824561403,56,San Antonio
2020-08-28,0.21551724137931033,0.018826135105204873,56,San Antonio
2020-08-29,0.2153558052434457,0.0189873417721519,56,San Antonio
2020-08-30,0.21715328467153286,0.01821335646140503,56,San Antonio
2020-08-31,0.21693121693121692,0.014950166112956811,56,San Antonio
2020-09-01,0.21851851851851853,0.016763848396501458,56,San Antonio
2020-09-02,0.22115384615384615,0.018355359765051395,56,San Antonio
2020-09-03,0.20222634508348794,0.02063273727647868,56,San Antonio
2020-09-04,0.1809872029250457,0.015758371634931056,56,San Antonio
2020-09-05,0.16923076923076924,0.016679302501895376,56,San Antonio
2020-09-06,0.15173674588665448,0.02700675168792198,56,San Antonio
2020-09-07,0.15851602023608768,0.026124818577648767,56,San Antonio
2020-09-08,0.15992970123022848,0.02689075630252101,56,San Antonio
2020-09-09,0.15140845070422534,0.02564102564102564,56,San Antonio
2020-09-10,0.1437007874015748,0.028999064546304958,56,San Antonio
2020-09-11,0.1381118881118881,0.02276176024279211,56,San Antonio
2020-09-12,0.1438474870017331,0.023706896551724137,56,San Antonio
2020-09-13,0.1455160744500846,0.015488215488215488,56,San Antonio
2020-09-14,0.1346153846153846,0.01655867530597552,56,San Antonio
2020-09-15,0.12099644128113879,0.014953271028037384,56,San Antonio
2020-09-16,0.11224489795918367,0.013594344752582926,56,San Antonio
2020-09-17,0.10845295055821372,0.010730710270822688,56,San Antonio
2020-09-18,0.10251798561151079,0.015318627450980392,56,San Antonio
2020-09-19,0.10482180293501048,0.014854827819041188,56,San Antonio
2020-09-20,0.0970873786407767,0.012667660208643815,56,San Antonio
2020-09-21,0.0954653937947494,0.01198501872659176,56,San Antonio
2020-09-22,0.11330049261083744,0.015398550724637682,56,San Antonio
2020-09-23,0.1297539149888143,0.015165876777251185,56,San Antonio
2020-09-24,0.15638766519823788,0.021677662582469368,56,San Antonio
2020-09-25,0.14857142857142858,0.02408637873754153,56,San Antonio
2020-09-26,0.13682432432432431,0.021754894851341553,56,San Antonio
2020-09-27,0.14035087719298245,0.023591087811271297,56,San Antonio
2020-09-28,0.13744075829383887,0.02258469259723965,56,San Antonio
2020-09-29,0.1308411214953271,0.022067363530778164,56,San Antonio
2020-09-30,0.12173913043478261,0.022374145431945307,56,San Antonio
2020-10-01,0.09780775716694773,0.019830028328611898,56,San Antonio
2020-10-02,0.0903954802259887,0.016073478760045924,56,San Antonio
2020-10-03,0.0841300191204589,0.01477024070021882,56,San Antonio
2020-10-04,0.07234042553191489,0.015055008685581933,56,San Antonio
2020-10-05,0.08227848101265822,0.015826494724501757,56,San Antonio
2020-10-06,0.07661290322580645,0.01336432306798373,56,San Antonio
2020-10-07,0.07920792079207921,0.014243323442136498,56,San Antonio
2020-10-08,0.07264957264957266,0.009019843656043296,56,San Antonio
2020-10-09,0.07291666666666667,0.005945945945945946,56,San Antonio
2020-10-10,0.07407407407407407,0.005824111822947,56,San Antonio
2020-10-11,0.06947368421052631,0.006006006006006006,56,San Antonio
2020-10-12,0.05442176870748299,0.005521472392638037,56,San Antonio
2020-10-13,0.046798029556650245,0.006016042780748663,56,San Antonio
2020-10-14,0.04197530864197531,0.005092297899427116,56,San Antonio
2020-10-15,0.04450261780104712,0.006149116064565719,56,San Antonio
2020-10-16,0.0410958904109589,0.007029876977152899,56,San Antonio
2020-10-17,0.03314917127071823,0.006369426751592357,56,San Antonio
2020-10-18,0.03561643835616438,0.0016181229773462784,56,San Antonio
2020-10-19,0.047058823529411764,0.0022354694485842027,56,San Antonio
2020-10-20,0.05612244897959184,0.001364256480218281,56,San Antonio
2020-10-21,0.06532663316582915,0.0013726835964310226,56,San Antonio
2020-10-22,0.07045454545454545,0.002607561929595828,56,San Antonio
2020-10-23,0.08591885441527446,0.0027605244996549345,56,San Antonio
2020-10-24,0.09153318077803203,0.0025284450063211127,56,San Antonio
2020-10-25,0.0824295010845987,0.005263157894736842,56,San Antonio
2020-10-26,0.08391608391608392,0.006265664160401002,56,San Antonio
2020-10-27,0.08176100628930817,0.007055805003207184,56,San Antonio
2020-10-28,0.07128309572301425,0.00946372239747634,56,San Antonio
2020-10-29,0.07933194154488518,0.013133208255159476,56,San Antonio
2020-10-30,0.06692913385826772,0.012266355140186916,56,San Antonio
2020-10-31,0.06765327695560254,0.013207547169811321,56,San Antonio
2020-11-01,0.07708779443254818,0.011235955056179775,56,San Antonio
2020-11-02,0.0700218818380744,0.011210762331838564,56,San Antonio
2020-11-03,0.07177033492822966,0.011029411764705883,56,San Antonio
2020-11-04,0.0746987951807229,0.00830188679245283,56,San Antonio
2020-11-05,0.05472636815920398,0.0031720856463124504,56,San Antonio
2020-11-06,0.050761421319796954,0.002586206896551724,56,San Antonio
2020-11-07,0.04336734693877551,0.0025996533795493936,56,San Antonio
2020-11-08,0.04178272980501393,0.0025575447570332483,56,San Antonio
2020-11-09,0.046242774566473986,0.0025906735751295338,56,San Antonio
2020-11-10,0.03899721448467967,0.003518029903254178,56,San Antonio
2020-11-11,0.03899721448467967,0.0033277870216306157,56,San Antonio
2020-11-12,0.041666666666666664,0.0024489795918367346,56,San Antonio
2020-11-13,0.043076923076923075,0.0029784065524944155,56,San Antonio
2020-11-14,0.042042042042042045,0.002857142857142857,56,San Antonio
2020-11-15,0.03529411764705882,0.002867383512544803,56,San Antonio
2020-11-16,0.03089887640449438,0.0021201413427561835,56,San Antonio
2020-11-17,0.023872679045092837,0.0007097232079489,56,San Antonio
2020-11-18,0.017241379310344827,0.0007587253414264037,56,San Antonio
2020-11-19,0.018469656992084433,0.0007401924500370096,56,San Antonio
2020-11-20,0.017676767676767676,0.0,56,San Antonio
2020-11-21,0.03125,0.0007704160246533128,56,San Antonio
2020-11-22,0.030952380952380953,0.0007776049766718507,56,San Antonio
2020-11-23,0.031476997578692496,0.0007727975270479134,56,San Antonio
2020-11-24,0.03807106598984772,0.0007698229407236335,56,San Antonio
2020-11-25,0.03694581280788178,0.0007087172218284905,56,San Antonio
2020-11-26,0.03865979381443299,0.000744047619047619,56,San Antonio
2020-11-27,0.049868766404199474,0.0007246376811594203,56,San Antonio
2020-11-28,0.04927536231884058,0.002228826151560178,56,San Antonio
2020-11-29,0.04748603351955307,0.00452147701582517,56,San Antonio
2020-11-30,0.05014749262536873,0.004431314623338257,56,San Antonio
2020-12-01,0.04945054945054945,0.006040268456375839,56,San Antonio
2020-12-02,0.06060606060606061,0.007446016381236039,56,San Antonio
2020-12-03,0.0650887573964497,0.007446016381236039,56,San Antonio
2020-12-04,0.06707317073170732,0.007961783439490446,56,San Antonio
2020-12-05,0.05660377358490566,0.006211180124223602,56,San Antonio
2020-12-06,0.06628242074927954,0.00390625,56,San Antonio
2020-12-07,0.06611570247933884,0.004784688995215311,56,San Antonio
2020-12-08,0.0748502994011976,0.002857142857142857,56,San Antonio
2020-12-09,0.06111111111111111,0.0019588638589618022,56,San Antonio
2020-12-10,0.06406685236768803,0.0018709073900841909,56,San Antonio
2020-12-11,0.049315068493150684,0.002,56,San Antonio
2020-12-12,0.05142857142857143,0.001037344398340249,56,San Antonio
2020-12-13,0.07407407407407407,0.0019743336623889436,56,San Antonio
2020-12-14,0.07834101382488479,0.0038797284190106693,56,San Antonio
2020-12-15,0.1053864168618267,0.008555133079847909,56,San Antonio
2020-12-16,0.12345679012345678,0.015164279696714406,56,San Antonio
2020-12-17,0.12205567451820129,0.020833333333333332,56,San Antonio
2020-12-18,0.13655462184873948,0.02422723475355054,56,San Antonio
2020-12-19,0.13755458515283842,0.0231629392971246,56,San Antonio
2020-12-20,0.14655172413793102,0.02476780185758514,56,San Antonio
2020-12-21,0.14732142857142858,0.023603461841070025,56,San Antonio
2020-12-22,0.12269938650306748,0.02248062015503876,56,San Antonio
2020-12-23,0.1272365805168986,0.02070750647109577,56,San Antonio
2020-12-24,0.13118279569892474,0.017479300827966882,56,San Antonio
2020-12-25,0.13203463203463203,0.01791044776119403,56,San Antonio
2020-12-26,0.14376321353065538,0.02186421173762946,56,San Antonio
2020-12-27,0.13064133016627077,0.02012578616352201,56,San Antonio
2020-12-28,0.15294117647058825,0.02445302445302445,56,San Antonio
2020-12-29,0.17535545023696683,0.024050632911392405,56,San Antonio
2020-12-30,0.18181818181818182,0.021468926553672316,56,San Antonio
2020-12-31,0.1925925925925926,0.024553571428571428,56,San Antonio
2021-01-01,0.2015065913370998,0.021468926553672316,56,San Antonio
2021-01-02,0.1981981981981982,0.02074235807860262,56,San Antonio
2021-01-03,0.184640522875817,0.0200845665961945,56,San Antonio
2021-01-04,0.16169544740973313,0.017526777020447908,56,San Antonio
2021-01-05,0.1511111111111111,0.019,56,San Antonio
2021-01-06,0.15519765739385066,0.019289340101522844,56,San Antonio
2021-01-07,0.14195583596214512,0.016498625114573784,56,San Antonio
2021-01-08,0.14606741573033707,0.01927710843373494,56,San Antonio
2021-01-09,0.14116094986807387,0.0226628895184136,56,San Antonio
2020-03-14,0.0,,57,San Felipe de Aconcagua
2020-03-21,1.0,,57,San Felipe de Aconcagua
2020-03-22,0.3333333333333333,0.0,57,San Felipe de Aconcagua
2020-03-23,0.25,0.0,57,San Felipe de Aconcagua
2020-03-25,0.2,0.0,57,San Felipe de Aconcagua
2020-03-26,0.08108108108108109,0.0,57,San Felipe de Aconcagua
2020-03-27,0.07894736842105263,0.0,57,San Felipe de Aconcagua
2020-03-29,0.08333333333333333,0.0,57,San Felipe de Aconcagua
2020-03-30,0.047058823529411764,0.1111111111111111,57,San Felipe de Aconcagua
2020-03-31,0.043010752688172046,0.09090909090909091,57,San Felipe de Aconcagua
2020-04-01,0.028037383177570093,0.1,57,San Felipe de Aconcagua
2020-04-02,0.03225806451612903,0.1111111111111111,57,San Felipe de Aconcagua
2020-04-03,0.025210084033613446,0.08333333333333333,57,San Felipe de Aconcagua
2020-04-04,0.024390243902439025,0.08333333333333333,57,San Felipe de Aconcagua
2020-04-05,0.026490066225165563,0.07692307692307693,57,San Felipe de Aconcagua
2020-04-06,0.02459016393442623,0.0,57,San Felipe de Aconcagua
2020-04-07,0.026845637583892617,0.0,57,San Felipe de Aconcagua
2020-04-08,0.030534351145038167,0.0,57,San Felipe de Aconcagua
2020-04-09,0.03007518796992481,0.0,57,San Felipe de Aconcagua
2020-04-10,0.03305785123966942,0.0,57,San Felipe de Aconcagua
2020-04-11,0.037037037037037035,0.0,57,San Felipe de Aconcagua
2020-04-13,0.05128205128205128,0.0,57,San Felipe de Aconcagua
2020-04-14,0.04201680672268908,0.0,57,San Felipe de Aconcagua
2020-04-15,0.03488372093023256,0.0,57,San Felipe de Aconcagua
2020-04-16,0.03164556962025317,0.0,57,San Felipe de Aconcagua
2020-04-17,0.04419889502762431,0.0,57,San Felipe de Aconcagua
2020-04-18,0.04046242774566474,0.0,57,San Felipe de Aconcagua
2020-04-19,0.03867403314917127,0.0,57,San Felipe de Aconcagua
2020-04-20,0.024390243902439025,0.0,57,San Felipe de Aconcagua
2020-04-21,0.02702702702702703,0.0,57,San Felipe de Aconcagua
2020-04-22,0.03,0.0,57,San Felipe de Aconcagua
2020-04-23,0.032520325203252036,0.0,57,San Felipe de Aconcagua
2020-04-24,0.01,0.0,57,San Felipe de Aconcagua
2020-04-25,0.009345794392523364,0.2,57,San Felipe de Aconcagua
2020-04-26,0.009433962264150943,0.25,57,San Felipe de Aconcagua
2020-04-27,0.0297029702970297,0.3333333333333333,57,San Felipe de Aconcagua
2020-04-28,0.07563025210084033,0.3333333333333333,57,San Felipe de Aconcagua
2020-04-29,0.09554140127388536,0.3,57,San Felipe de Aconcagua
2020-04-30,0.07920792079207921,0.21428571428571427,57,San Felipe de Aconcagua
2020-05-01,0.07142857142857142,0.17647058823529413,57,San Felipe de Aconcagua
2020-05-02,0.07531380753138076,0.09523809523809523,57,San Felipe de Aconcagua
2020-05-03,0.07509881422924901,0.06896551724137931,57,San Felipe de Aconcagua
2020-05-04,0.0627177700348432,0.058823529411764705,57,San Felipe de Aconcagua
2020-05-05,0.05019305019305019,0.0,57,San Felipe de Aconcagua
2020-05-06,0.026217228464419477,0.0,57,San Felipe de Aconcagua
2020-05-07,0.024024024024024024,0.0,57,San Felipe de Aconcagua
2020-05-08,0.03201970443349754,0.04054054054054054,57,San Felipe de Aconcagua
2020-05-09,0.033783783783783786,0.029411764705882353,57,San Felipe de Aconcagua
2020-05-10,0.034552845528455285,0.04918032786885246,57,San Felipe de Aconcagua
2020-05-11,0.04184100418410042,0.044444444444444446,57,San Felipe de Aconcagua
2020-05-12,0.04106776180698152,0.04895104895104895,57,San Felipe de Aconcagua
2020-05-13,0.056640625,0.05732484076433121,57,San Felipe de Aconcagua
2020-05-14,0.06941431670281996,0.0718562874251497,57,San Felipe de Aconcagua
2020-05-15,0.07819905213270142,0.07643312101910828,57,San Felipe de Aconcagua
2020-05-16,0.08735632183908046,0.07947019867549669,57,San Felipe de Aconcagua
2020-05-17,0.0967741935483871,0.07734806629834254,57,San Felipe de Aconcagua
2020-05-18,0.12133072407045009,0.08045977011494253,57,San Felipe de Aconcagua
2020-05-19,0.12761904761904763,0.07514450867052024,57,San Felipe de Aconcagua
2020-05-20,0.14038461538461539,0.06111111111111111,57,San Felipe de Aconcagua
2020-05-21,0.14531548757170173,0.07058823529411765,57,San Felipe de Aconcagua
2020-05-22,0.14861995753715498,0.05844155844155844,57,San Felipe de Aconcagua
2020-05-23,0.1485148514851485,0.06179775280898876,57,San Felipe de Aconcagua
2020-05-24,0.1411764705882353,0.04411764705882353,57,San Felipe de Aconcagua
2020-05-25,0.13043478260869565,0.09929078014184398,57,San Felipe de Aconcagua
2020-05-26,0.13682432432432431,0.08875739644970414,57,San Felipe de Aconcagua
2020-05-27,0.11724137931034483,0.1032258064516129,57,San Felipe de Aconcagua
2020-05-28,0.12982456140350876,0.0821917808219178,57,San Felipe de Aconcagua
2020-05-29,0.14192495921696574,0.0945945945945946,57,San Felipe de Aconcagua
2020-05-30,0.1400359066427289,0.11504424778761062,57,San Felipe de Aconcagua
2020-05-31,0.1743486973947896,0.125,57,San Felipe de Aconcagua
2020-06-01,0.19148936170212766,0.061224489795918366,57,San Felipe de Aconcagua
2020-06-02,0.1941544885177453,0.08,57,San Felipe de Aconcagua
2020-06-03,0.2091020910209102,0.0970873786407767,57,San Felipe de Aconcagua
2020-06-04,0.250280583613917,0.2,57,San Felipe de Aconcagua
2020-06-05,0.2533062054933876,0.1885245901639344,57,San Felipe de Aconcagua
2020-06-06,0.26095238095238094,0.21487603305785125,57,San Felipe de Aconcagua
2020-06-07,0.26827094474153296,0.23809523809523808,57,San Felipe de Aconcagua
2020-06-08,0.2750225428313796,0.2578125,57,San Felipe de Aconcagua
2020-06-09,0.28388746803069054,0.2803030303030303,57,San Felipe de Aconcagua
2020-06-10,0.36056644880174293,0.33663366336633666,57,San Felipe de Aconcagua
2020-06-11,0.31085714285714283,0.21359223300970873,57,San Felipe de Aconcagua
2020-06-12,0.2979452054794521,0.21428571428571427,57,San Felipe de Aconcagua
2020-06-13,0.30454042081949056,0.19230769230769232,57,San Felipe de Aconcagua
2020-06-14,0.3,0.16,57,San Felipe de Aconcagua
2020-06-15,0.2903954802259887,0.13186813186813187,57,San Felipe de Aconcagua
2020-06-16,0.27557160048134777,0.09473684210526316,57,San Felipe de Aconcagua
2020-06-17,0.21799746514575413,0.08737864077669903,57,San Felipe de Aconcagua
2020-06-18,0.2438391699092088,0.0761904761904762,57,San Felipe de Aconcagua
2020-06-19,0.24578651685393257,0.06722689075630252,57,San Felipe de Aconcagua
2020-06-20,0.23563218390804597,0.05357142857142857,57,San Felipe de Aconcagua
2020-06-21,0.20124804992199688,0.07079646017699115,57,San Felipe de Aconcagua
2020-06-22,0.21203007518796993,0.06666666666666667,57,San Felipe de Aconcagua
2020-06-23,0.23696682464454977,0.056074766355140186,57,San Felipe de Aconcagua
2020-06-24,0.23716012084592145,0.05217391304347826,57,San Felipe de Aconcagua
2020-06-25,0.2367601246105919,0.09615384615384616,57,San Felipe de Aconcagua
2020-06-26,0.2568659127625202,0.13636363636363635,57,San Felipe de Aconcagua
2020-06-27,0.24787775891341257,0.13978494623655913,57,San Felipe de Aconcagua
2020-06-28,0.27504244482173174,0.12244897959183673,57,San Felipe de Aconcagua
2020-06-29,0.27319587628865977,0.09219858156028368,57,San Felipe de Aconcagua
2020-06-30,0.25719424460431656,0.09420289855072464,57,San Felipe de Aconcagua
2020-07-01,0.2700587084148728,0.09375,57,San Felipe de Aconcagua
2020-07-02,0.2537037037037037,0.07317073170731707,57,San Felipe de Aconcagua
2020-07-03,0.25984251968503935,0.05,57,San Felipe de Aconcagua
2020-07-04,0.2379182156133829,0.03669724770642202,57,San Felipe de Aconcagua
2020-07-05,0.2332657200811359,0.03125,57,San Felipe de Aconcagua
2020-07-06,0.22413793103448276,0.06,57,San Felipe de Aconcagua
2020-07-07,0.20335820895522388,0.12727272727272726,57,San Felipe de Aconcagua
2020-07-08,0.19360902255639098,0.11320754716981132,57,San Felipe de Aconcagua
2020-07-09,0.19460500963391136,0.109375,57,San Felipe de Aconcagua
2020-07-10,0.18045112781954886,0.14516129032258066,57,San Felipe de Aconcagua
2020-07-11,0.20634920634920634,0.14634146341463414,57,San Felipe de Aconcagua
2020-07-12,0.20270270270270271,0.13186813186813187,57,San Felipe de Aconcagua
2020-07-13,0.2003968253968254,0.12790697674418605,57,San Felipe de Aconcagua
2020-07-14,0.21767241379310345,0.08888888888888889,57,San Felipe de Aconcagua
2020-07-15,0.22736418511066397,0.05813953488372093,57,San Felipe de Aconcagua
2020-07-16,0.23127753303964757,0.06179775280898876,57,San Felipe de Aconcagua
2020-07-17,0.21935483870967742,0.04891304347826087,57,San Felipe de Aconcagua
2020-07-18,0.19298245614035087,0.03571428571428571,57,San Felipe de Aconcagua
2020-07-19,0.20919540229885059,0.03773584905660377,57,San Felipe de Aconcagua
2020-07-20,0.2047930283224401,0.04294478527607362,57,San Felipe de Aconcagua
2020-07-21,0.2072936660268714,0.047619047619047616,57,San Felipe de Aconcagua
2020-07-22,0.18055555555555555,0.07291666666666667,57,San Felipe de Aconcagua
2020-07-23,0.17712177121771217,0.10273972602739725,57,San Felipe de Aconcagua
2020-07-24,0.1669626998223801,0.10625,57,San Felipe de Aconcagua
2020-07-25,0.17184643510054845,0.09268292682926829,57,San Felipe de Aconcagua
2020-07-26,0.14464285714285716,0.08396946564885496,57,San Felipe de Aconcagua
2020-07-27,0.14074074074074075,0.08239700374531835,57,San Felipe de Aconcagua
2020-07-28,0.12404580152671756,0.08214285714285714,57,San Felipe de Aconcagua
2020-07-29,0.12967032967032968,0.07716049382716049,57,San Felipe de Aconcagua
2020-07-30,0.1415929203539823,0.0708215297450425,57,San Felipe de Aconcagua
2020-07-31,0.1476510067114094,0.04684684684684685,57,San Felipe de Aconcagua
2020-08-01,0.13863636363636364,0.04245283018867924,57,San Felipe de Aconcagua
2020-08-02,0.14549180327868852,0.038348082595870206,57,San Felipe de Aconcagua
2020-08-03,0.14931237721021612,0.034916201117318434,57,San Felipe de Aconcagua
2020-08-04,0.15717092337917485,0.0291005291005291,57,San Felipe de Aconcagua
2020-08-05,0.16201117318435754,0.02564102564102564,57,San Felipe de Aconcagua
2020-08-06,0.15584415584415584,0.022396416573348264,57,San Felipe de Aconcagua
2020-08-07,0.17857142857142858,0.02132701421800948,57,San Felipe de Aconcagua
2020-08-08,0.1782178217821782,0.01843817787418655,57,San Felipe de Aconcagua
2020-08-09,0.19141323792486584,0.018285714285714287,57,San Felipe de Aconcagua
2020-08-10,0.184981684981685,0.022753128555176336,57,San Felipe de Aconcagua
2020-08-11,0.1691449814126394,0.022411953041622197,57,San Felipe de Aconcagua
2020-08-12,0.15328467153284672,0.023965141612200435,57,San Felipe de Aconcagua
2020-08-13,0.14411247803163443,0.013437849944008958,57,San Felipe de Aconcagua
2020-08-14,0.1220472440944882,0.01245753114382786,57,San Felipe de Aconcagua
2020-08-15,0.11804008908685969,0.010752688172043012,57,San Felipe de Aconcagua
2020-08-16,0.09846827133479212,0.008620689655172414,57,San Felipe de Aconcagua
2020-08-17,0.11328125,0.011589403973509934,57,San Felipe de Aconcagua
2020-08-18,0.11044176706827309,0.012087026591458501,57,San Felipe de Aconcagua
2020-08-19,0.10748560460652591,0.012093726379440665,57,San Felipe de Aconcagua
2020-08-20,0.10101010101010101,0.012628255722178374,57,San Felipe de Aconcagua
2020-08-21,0.10133843212237094,0.01225114854517611,57,San Felipe de Aconcagua
2020-08-22,0.10507246376811594,0.013190436933223413,57,San Felipe de Aconcagua
2020-08-23,0.09982174688057041,0.014061207609594707,57,San Felipe de Aconcagua
2020-08-24,0.10351201478743069,0.007985803016858917,57,San Felipe de Aconcagua
2020-08-25,0.10700389105058365,0.006683375104427736,57,San Felipe de Aconcagua
2020-08-26,0.1272365805168986,0.015650741350906095,57,San Felipe de Aconcagua
2020-08-27,0.11764705882352941,0.015463917525773196,57,San Felipe de Aconcagua
2020-08-28,0.12549019607843137,0.01756756756756757,57,San Felipe de Aconcagua
2020-08-29,0.11970534069981584,0.019442644199611146,57,San Felipe de Aconcagua
2020-08-30,0.1338432122370937,0.021248339973439574,57,San Felipe de Aconcagua
2020-08-31,0.11372549019607843,0.024121295658166782,57,San Felipe de Aconcagua
2020-09-01,0.10877192982456141,0.024893314366998577,57,San Felipe de Aconcagua
2020-09-02,0.09060955518945635,0.014854827819041188,57,San Felipe de Aconcagua
2020-09-03,0.0935374149659864,0.013629842180774749,57,San Felipe de Aconcagua
2020-09-04,0.08585858585858586,0.012454212454212455,57,San Felipe de Aconcagua
2020-09-05,0.09027777777777778,0.01450381679389313,57,San Felipe de Aconcagua
2020-09-06,0.09195402298850575,0.013026819923371647,57,San Felipe de Aconcagua
2020-09-07,0.09661016949152543,0.012412723041117145,57,San Felipe de Aconcagua
2020-09-08,0.09800362976406533,0.014073494917904612,57,San Felipe de Aconcagua
2020-09-09,0.11504424778761062,0.017959183673469388,57,San Felipe de Aconcagua
2020-09-10,0.11940298507462686,0.0191131498470948,57,San Felipe de Aconcagua
2020-09-11,0.12096774193548387,0.02206461780929866,57,San Felipe de Aconcagua
2020-09-12,0.12052117263843648,0.02076923076923077,57,San Felipe de Aconcagua
2020-09-13,0.11251980982567353,0.023700305810397553,57,San Felipe de Aconcagua
2020-09-14,0.1116584564860427,0.021688613477924088,57,San Felipe de Aconcagua
2020-09-15,0.10819672131147541,0.01827485380116959,57,San Felipe de Aconcagua
2020-09-16,0.10741301059001512,0.017142857142857144,57,San Felipe de Aconcagua
2020-09-17,0.10923076923076923,0.020116807268007787,57,San Felipe de Aconcagua
2020-09-18,0.10789049919484701,0.02127659574468085,57,San Felipe de Aconcagua
2020-09-19,0.108348134991119,0.019672131147540985,57,San Felipe de Aconcagua
2020-09-20,0.11177644710578842,0.01694915254237288,57,San Felipe de Aconcagua
2020-09-21,0.11067961165048544,0.016597510373443983,57,San Felipe de Aconcagua
2020-09-22,0.11900532859680284,0.020122484689413824,57,San Felipe de Aconcagua
2020-09-23,0.11699779249448124,0.023923444976076555,57,San Felipe de Aconcagua
2020-09-24,0.12248995983935743,0.017152658662092625,57,San Felipe de Aconcagua
2020-09-25,0.12222222222222222,0.016055045871559634,57,San Felipe de Aconcagua
2020-09-26,0.12040133779264214,0.016359918200409,57,San Felipe de Aconcagua
2020-09-27,0.11620294599018004,0.016276041666666668,57,San Felipe de Aconcagua
2020-09-28,0.11782945736434108,0.016791044776119403,57,San Felipe de Aconcagua
2020-09-29,0.12145110410094637,0.015795868772782502,57,San Felipe de Aconcagua
2020-09-30,0.11059190031152648,0.012970969734403953,57,San Felipe de Aconcagua
2020-10-01,0.11892797319932999,0.016774193548387096,57,San Felipe de Aconcagua
2020-10-02,0.12006861063464837,0.016666666666666666,57,San Felipe de Aconcagua
2020-10-03,0.12220309810671257,0.015927189988623434,57,San Felipe de Aconcagua
2020-10-04,0.11677631578947369,0.01646542261251372,57,San Felipe de Aconcagua
2020-10-05,0.11492281303602059,0.017159763313609466,57,San Felipe de Aconcagua
2020-10-06,0.11275415896487985,0.018148820326678767,57,San Felipe de Aconcagua
2020-10-07,0.12305025996533796,0.018577834721332478,57,San Felipe de Aconcagua
2020-10-08,0.11262798634812286,0.014652014652014652,57,San Felipe de Aconcagua
2020-10-09,0.11449016100178891,0.013258897418004187,57,San Felipe de Aconcagua
2020-10-10,0.11206896551724138,0.014609203798392988,57,San Felipe de Aconcagua
2020-10-11,0.12164579606440072,0.013100436681222707,57,San Felipe de Aconcagua
2020-10-12,0.12629757785467127,0.01209103840682788,57,San Felipe de Aconcagua
2020-10-13,0.1276595744680851,0.010769230769230769,57,San Felipe de Aconcagua
2020-10-14,0.12571428571428572,0.01014832162373146,57,San Felipe de Aconcagua
2020-10-15,0.12477064220183487,0.013020833333333334,57,San Felipe de Aconcagua
2020-10-16,0.1336996336996337,0.01222707423580786,57,San Felipe de Aconcagua
2020-10-17,0.1460446247464503,0.011437908496732025,57,San Felipe de Aconcagua
2020-10-18,0.146,0.016353229762878167,57,San Felipe de Aconcagua
2020-10-19,0.13793103448275862,0.016666666666666666,57,San Felipe de Aconcagua
2020-10-20,0.11531531531531532,0.01588502269288956,57,San Felipe de Aconcagua
2020-10-21,0.11359404096834265,0.015718562874251496,57,San Felipe de Aconcagua
