"fecha";"region";"servicio.salud";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-08-01";12;121011;17.3944001524989;11.1851179062805;24.122290622442
"2020-08-02";12;121011;18.8745360558863;11.7597918839215;27.4862358574136
"2020-08-03";12;121011;28.6524035388704;19.0623563315056;40.3673428196589
"2020-08-04";12;121011;15.9899530168982;9.51716172727375;24.122290622442
"2020-08-05";12;121011;15.7544768504502;9.5311781657528;23.0009755441181
"2020-08-06";12;121011;21.0807234724885;13.4417645014072;30.8361646539061
"2020-08-07";12;121011;26.5247081777509;15.684394658055;37.5920880008074
"2020-08-08";12;121011;20.8844933337819;12.8951234007244;29.7148495755822
"2020-08-09";12;121011;19.4323903073525;11.7738083224005;28.5935344972584
"2020-08-10";12;121011;35.4167367488591;25.2155728238078;47.1092497280811
"2020-08-11";12;121011;31.5622161671208;21.8656440273152;43.1706305154685
"2020-08-12";12;121011;28.1309920274498;19.0623563315056;38.6853702021731
"2020-08-13";12;121011;25.4902950179971;17.3663672755408;36.4567564840044
"2020-08-14";12;121011;35.4559827766004;26.3088550251735;47.1092497280811
"2020-08-15";12;121011;34.22533947814;23.5195837678429;47.1232661665601
"2020-08-16";12;121011;25.1146544667586;16.2310357587378;33.6674852266739
"2020-08-17";12;121011;60.9210482053352;45.4132606721163;79.0667294603111
"2020-08-18";12;121011;52.2616925129792;36.9893811462083;68.9608773169173
"2020-08-19";12;121011;56.9712158419394;43.1566140769895;72.3248225518889
"2020-08-20";12;121011;60.2146197059912;44.8245702559962;77.3847568428253
"2020-08-21";12;121011;46.3327390363418;33.6114194727576;58.8830580504816
"2020-08-22";12;121011;50.408719346049;36.4427400455254;65.6109485204248
"2020-08-23";12;121011;36.1371816866821;24.108274183963;50.5152442784898
