fecha_primeros_sintomas;region;provincia;prop3d
2020-09-05;01;014;0.214285714285714
2020-09-06;01;014;0.142857142857143
2020-09-07;01;014;0
2020-09-08;01;014;0
2020-09-09;01;014;0
2020-09-10;01;014;0
2020-09-11;01;014;0
2020-09-12;01;014;0
2020-09-14;01;014;0
2020-09-15;01;014;0
2020-09-16;01;014;0
2020-09-17;01;014;0
2020-09-20;01;014;0
2020-09-21;01;014;0.0476190476190476
2020-09-22;01;014;0.0476190476190476
2020-09-23;01;014;0.0952380952380952
2020-09-24;01;014;0.238095238095238
2020-09-25;01;014;0.30952380952381
2020-09-27;01;014;0.416666666666667
2020-09-28;01;014;0.55952380952381
2020-09-29;01;014;0.511904761904762
2020-09-30;01;014;0.583333333333333
2020-10-01;01;014;0.678571428571429
2020-10-02;01;014;0.535714285714286
2020-10-03;01;014;0.607142857142857
2020-10-04;01;014;0.571428571428571
2020-10-11;01;014;0.571428571428571
2020-10-12;01;014;0.714285714285714
2020-10-13;01;014;0.714285714285714
2020-10-17;01;014;0.642857142857143
2020-10-18;01;014;0.785714285714286
2020-10-19;01;014;NA
2020-10-23;01;014;NA
2020-10-25;01;014;NA
2020-10-26;01;014;NA
2020-10-28;01;014;NA
2020-10-29;01;014;NA
2020-10-30;01;014;NA
2020-10-31;01;014;0.142857142857143
2020-11-01;01;014;0.178571428571429
2020-11-02;01;014;0.321428571428571
2020-11-03;01;014;0.321428571428571
2020-11-04;01;014;0.297619047619048
2020-11-05;01;014;0.369047619047619
2020-11-06;01;014;0.44047619047619
2020-03-15;02;021;NA
2020-03-16;02;021;NA
2020-03-19;02;021;NA
2020-03-20;02;021;NA
2020-03-21;02;021;NA
2020-03-23;02;021;NA
2020-03-24;02;021;NA
2020-03-25;02;021;NA
2020-03-27;02;021;NA
2020-03-28;02;021;0.0714285714285714
2020-03-30;02;021;0.0714285714285714
2020-03-31;02;021;0.142857142857143
2020-04-01;02;021;0.142857142857143
2020-04-02;02;021;0.142857142857143
2020-04-03;02;021;0.166666666666667
2020-04-06;02;021;0.166666666666667
2020-04-07;02;021;0.0952380952380952
2020-04-08;02;021;0.0952380952380952
2020-04-09;02;021;0.0238095238095238
2020-04-10;02;021;0.0238095238095238
2020-04-11;02;021;0.0476190476190476
2020-04-12;02;021;0.0238095238095238
2020-04-13;02;021;0.166666666666667
2020-04-14;02;021;0.195238095238095
2020-04-15;02;021;0.195238095238095
2020-04-16;02;021;0.195238095238095
2020-04-17;02;021;0.195238095238095
2020-04-18;02;021;0.219047619047619
2020-04-19;02;021;0.219047619047619
2020-04-20;02;021;0.115151515151515
2020-04-21;02;021;0.106988249845393
2020-04-22;02;021;0.121273964131107
2020-04-23;02;021;0.13913110698825
2020-04-24;02;021;0.13913110698825
2020-04-25;02;021;0.105797773654917
2020-04-26;02;021;0.105797773654917
2020-04-27;02;021;0.0739795918367347
2020-04-28;02;021;0.0841836734693878
2020-04-29;02;021;0.0835034013605442
2020-04-30;02;021;0.106462585034014
2020-05-01;02;021;0.128107606679035
2020-05-02;02;021;0.122225253737859
2020-05-03;02;021;0.12570957429535
2020-05-04;02;021;0.154281002866779
2020-05-05;02;021;0.157830248652049
2020-05-06;02;021;0.160551337087423
2020-05-07;02;021;0.132340052573618
2020-05-08;02;021;0.135695030928596
