"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2020-03-19";10;104;4.05029104994068;0;3.99;-1.97034824084889;10.0709303407302
"2020-03-20";10;104;4.04010962183763;0;3.99;-1.81108466555972;9.89130390923497
"2020-03-21";10;104;3.87806009874773;0;3.99;-1.71005699251948;9.46617719001493
"2020-03-22";10;104;3.64441561532653;0;3.99;-1.56854511293209;8.85737634358514
"2020-03-23";10;104;4.22766796739506;0;3.99;-1.93994767542045;10.3952836102106
"2020-03-24";10;104;3.72072403919382;0;3.99;-1.56891350825707;9.0103615866447
"2020-03-25";10;104;3.47309442793302;0;3.99;-1.54522788692439;8.49141674279043
"2020-03-26";10;104;3.17229840817275;0;3.99;-1.55935760863653;7.90395442498202
"2020-03-27";10;104;2.80160874759689;0;3.99;-1.32443754788268;6.92765504307646
"2020-03-28";10;104;2.71530000635853;0;3.99;-1.59669437408546;7.02729438680251
"2020-03-29";10;104;2.44583980936286;0;3.99;-1.32982428508791;6.22150390381363
"2020-03-30";10;104;2.23189852827759;0;3.99;-1.43063608867575;5.89443314523094
"2020-03-31";10;104;2.26925992576106;0;3.99;-1.80039365522993;6.33891350675204
"2020-04-01";10;104;2.16835538914415;0;3.99;-1.70133067279578;6.03804145108408
"2020-04-02";10;104;2.09491544853428;0;3.99;-1.58416301931226;5.77399391638081
"2020-04-03";10;104;2.11216139389923;0;3.99;-1.54286340827659;5.76718619607505
"2020-04-04";10;104;2.12353708804393;0;3.99;-1.56135423565223;5.80842841174009
"2020-04-05";10;104;2.18378222085436;0;3.99;-1.54658336014977;5.9141478018585
"2020-04-06";10;104;2.25703128456365;0;3.99;-1.61959284617944;6.13365541530675
"2020-04-07";10;104;2.39699093267381;0;3.99;-1.74603858575151;6.54002045109912
"2020-04-08";10;104;2.39408515181201;0;3.99;-1.51131282434659;6.2994831279706
"2020-04-09";10;104;2.48153671233392;0;3.99;-1.5345906842295;6.49766410889733
"2020-04-10";10;104;2.50933689175742;0;3.99;-1.42886833944464;6.44754212295947
"2020-04-11";10;104;2.61327952618041;0;3.99;-1.46568324502169;6.69224229738251
"2020-04-12";10;104;2.76987870607228;0;3.99;-1.50874448312155;7.04850189526611
"2020-04-13";10;104;2.91667347024409;0;3.99;-1.52031059797345;7.35365753846162
"2020-04-14";10;104;2.9515054798384;0;3.99;-1.49287164793513;7.39588260761193
"2020-04-15";10;104;3.07946194018394;0;3.99;-1.52042765970203;7.6793515400699
"2020-04-16";10;104;3.17035150782909;0;3.99;-1.54871037720118;7.88941339285936
"2020-04-17";10;104;3.17917366409792;0;3.99;-1.47857186055757;7.83691918875342
"2020-04-18";10;104;3.28383392419621;0;3.99;-1.51639680358115;8.08406465197358
"2020-04-19";10;104;3.31916540485779;0;3.99;-1.51633006085988;8.15466087057546
"2020-04-20";10;104;3.44252118204993;0;3.99;-1.58250383029379;8.46754619439366
"2020-04-21";10;104;3.6339726698774;0;3.99;-1.75986751771764;9.02781285747245
"2020-04-22";10;104;3.55227135886028;0;3.99;-1.57204469201307;8.67658740973363
"2020-04-23";10;104;3.59678159789686;0;3.99;-1.58715513139491;8.78071832718864
"2020-04-24";10;104;3.64671271172638;0;3.99;-1.56138732089595;8.85481274434872
"2020-04-25";10;104;3.76957877394218;0;3.99;-1.59886636293997;9.13802391082433
"2020-04-26";10;104;3.82458362752373;0;3.99;-1.53808995238118;9.18725720742865
"2020-04-27";10;104;3.97901267368425;0;3.99;-1.61003414410592;9.56805949147442
"2020-04-28";10;104;3.95798723203782;0;3.99;-1.5546590919636;9.47063355603925
"2020-04-29";10;104;3.8966996917083;0;3.99;-1.55013229789967;9.34353168131627
"2020-04-30";10;104;3.89680763979701;0;3.99;-1.53891211942154;9.33252739901556
"2020-05-01";10;104;4.06129687457304;0;3.99;-1.73729906654905;9.85989281569514
"2020-05-02";10;104;3.98081369843031;0;3.99;-1.63788820956861;9.59951560642922
"2020-05-03";10;104;3.95800162281206;0;3.99;-1.59815102977222;9.51415427539634
"2020-05-04";10;104;3.94660528251209;0;3.99;-1.61007975287992;9.50329031790411
"2020-05-05";10;104;3.99871557358018;0;3.99;-1.65473155361639;9.65216270077676
"2020-05-06";10;104;4.11728140337065;0;3.99;-1.65047438196747;9.88503718870878
"2020-05-07";10;104;4.15992639789804;0;3.99;-1.66307780085007;9.98293059664615
"2020-05-08";10;104;4.23967579062033;0;3.99;-1.70015563156025;10.1795072128009
"2020-05-09";10;104;4.13183287777911;0;3.99;-1.57568709091327;9.83935284647148
"2020-05-10";10;104;4.08515982206798;0;3.99;-1.62020577387678;9.79052541801275
"2020-05-11";10;104;4.25288632483771;0;3.99;-1.69812322082499;10.2038958705004
"2020-05-12";10;104;4.08513699954912;0;3.99;-1.62783843785457;9.79811243695282
"2020-05-13";10;104;4.17422452372076;0;3.99;-1.78055176069643;10.1290008081379
"2020-05-14";10;104;4.04737469994331;0;3.99;-1.72289110968715;9.81764050957376
"2020-05-15";10;104;3.9320124595435;0;3.99;-1.68567313119123;9.54969805027823
"2020-05-16";10;104;3.83961043216229;0;3.99;-1.63967708387394;9.31889794819851
"2020-05-17";10;104;3.78549638825421;0;3.99;-1.65794357696638;9.2289363534748
"2020-05-18";10;104;3.67181968895136;0;3.99;-1.66892039223492;9.01255977013763
"2020-05-19";10;104;3.78656945445398;0;3.99;-1.84538022690016;9.41851913580812
"2020-05-20";10;104;3.61563436011346;0;3.99;-1.77152428128795;9.00279300151488
"2020-05-21";10;104;3.55368724987229;0;3.99;-1.78775095294333;8.89512545268791
