"fecha";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-07-31";9.83315097765428;9.22960421537122;10.4743166287309
"2020-08-01";9.88395189510291;9.31080345620971;10.4943594793176
"2020-08-02";8.31215557774545;7.80913141994346;8.85521404479629
"2020-08-03";10.8849894980602;10.2262221128145;11.5592001566426
"2020-08-04";10.1200207006672;9.55812709325733;10.6548307638228
"2020-08-05";9.20190396802189;8.7159419291809;9.85208890186249
"2020-08-06";9.58903933589299;9.00836198004863;10.2064362218507
"2020-08-07";9.59058109363043;8.91135972240138;10.1191984298739
"2020-08-08";7.86823213321198;7.31782462094601;8.45448551287342
"2020-08-09";6.78244924662008;6.29538228140059;7.33902378983581
"2020-08-10";10.633991338405;9.95294555385334;11.2499492504745
"2020-08-11";9.46495353399139;8.93114561336519;10.0111469084417
"2020-08-12";9.0896126128117;8.46322214005224;9.6462642439143
"2020-08-13";8.42956042945148;7.93825363045403;8.9685332384981
"2020-08-14";9.04346266453767;8.43315786417217;9.55388725947937
"2020-08-15";7.37746494942264;6.8803508629475;7.89418505512555
"2020-08-16";6.73575968313795;6.1924699524265;7.24651832558943
"2020-08-17";10.306008075727;9.67196020620496;10.9112764674836
"2020-08-18";9.95510401468576;9.281124619764;10.6401840653171
"2020-08-19";9.39647379448678;8.78210903207935;10.0833525624784
"2020-08-20";9.9307699383965;9.27547150806005;10.5465222827676
"2020-08-21";9.31393836360917;8.73123102674384;9.8113608016318
"2020-08-22";7.62982499507922;7.11521195828415;8.1562838704903
"2020-08-23";7.23821852976954;6.7210358967454;7.75157246441238
"2020-08-24";10.852175754215;10.2412542507546;11.5016412011115
"2020-08-25";10.1788901502751;9.66630709450101;10.7316616910718
"2020-08-26";10.1889372715308;9.60990445727301;10.8078502192636
"2020-08-27";9.72080823051951;9.12116725450463;10.2947018523191
"2020-08-28";10.3988989794078;9.74879113345404;11.0089211241881
"2020-08-29";8.02559420627999;7.5330283051303;8.60827584718303
"2020-08-30";7.00065935839238;6.50082149991443;7.54009469476023
"2020-08-31";11.1120904127851;10.5037385055537;11.8051105157642
"2020-09-01";10.7002869211149;10.0304188801597;11.4296925066977
"2020-09-02";10.0475837829698;9.49864094055444;10.7317901708833
"2020-09-03";10.0123032267448;9.41962585651066;10.5406122114408
"2020-09-04";10.4682523816303;9.83114669259561;11.0857520514371
"2020-09-05";8.03982976938902;7.41456991897035;8.59465698716898
"2020-09-06";6.87117740440974;6.35191339844005;7.38514804214755
"2020-09-07";10.627798611493;10.0513610894266;11.2397993453697
"2020-09-08";9.38606692975906;8.81358658588541;9.9651511359414
"2020-09-09";8.85590783577813;8.32883225727209;9.50776300716763
"2020-09-10";8.53537640216442;7.90883175363122;9.08699162465805
"2020-09-11";8.54583465881672;7.93401379667607;9.03470034139656
"2020-09-12";6.88741725257743;6.40279140377556;7.385276521959
"2020-09-13";6.15418296861341;5.72994263119459;6.66142126423107
"2020-09-14";8.85341532743594;8.24814693567941;9.47243105901797
"2020-09-15";8.30257098381103;7.77508426990833;8.8499463725267
"2020-09-16";7.41654850806673;6.91658216977734;7.87902443737406
"2020-09-17";7.74098572794862;7.20990157932523;8.25919619946439
"2020-09-18";6.82176406892479;6.35641019184092;7.31319934773369
"2020-09-19";6.52497570446765;6.02300508111958;6.98441951022468
"2020-09-20";7.30040275851294;6.75713872376378;7.80758966220602
"2020-09-21";10.3492543802622;9.81020448332872;10.9932465871908
"2020-09-22";8.72544943522844;8.11375705289925;9.23577124632098
"2020-09-23";8.68680270794329;8.01174408260532;9.43581431275378
"2020-09-24";8.41044263350723;7.88326427115202;8.9938437613544
"2020-09-25";9.18448210558882;8.67444295008148;9.76446567045134
"2020-09-26";6.91709608902315;6.47512553762377;7.40570481198007
"2020-09-27";6.12494096352664;5.73007111100604;6.59435480265244
"2020-09-28";10.3091172871642;9.68133923244105;10.8746597212194
"2020-09-29";7.87424498838799;7.3525141700384;8.43392874304089
"2020-09-30";7.52868568750318;7.0201368978087;8.07367135172582
"2020-10-01";8.47712365565149;7.95996671858964;9.11255910713726
"2020-10-02";8.36185156881559;7.82660467430111;8.93731264431495
"2020-10-03";6.63454328767503;6.17204166240542;7.092214072034
"2020-10-04";5.69283766164687;5.17992055836298;6.12193453593863
"2020-10-05";8.63368915388849;8.10450650647461;9.14801953509837
"2020-10-06";8.38523489450009;7.83161538694779;8.96288012679416
"2020-10-07";7.63018473855129;7.11649675639868;8.18673358580473
"2020-10-08";7.97463911305761;7.47135799563271;8.54172330485022
"2020-10-09";7.943290039063;7.36947350515024;8.5313164401225
"2020-10-10";7.0325223516328;6.51611059747738;7.47379911205033
"2020-10-11";5.53313725601041;5.12801471453585;6.1577804033341
"2020-10-12";6.97889487833219;6.4899007159409;7.46750360128912
"2020-10-13";8.9454325683988;8.4946996938583;9.50827692641344
"2020-10-14";8.32078942107511;7.78446329614443;8.82913264307126
"2020-10-15";7.94285320770406;7.47726806695957;8.42352187831317
"2020-10-16";7.64663015441732;7.08604704108425;8.19212973788577
"2020-10-17";6.32423884705301;5.80561724014059;6.74891601583077
"2020-10-18";5.74029810399773;5.30827189000484;6.17255558165123
"2020-10-19";8.74508115041851;8.19084493977123;9.2967991567613
"2020-10-20";7.81046760998257;7.34788889682609;8.33589864690202
"2020-10-21";7.11729333122969;6.62300580060653;7.58583350763761
"2020-10-22";6.63726705967784;6.14647417992621;7.12382010565152
