"fecha";"region";"r.estimado";"r.liminf";"r.lisup"
"2020-11-30";4;1.2866151241864;1.00140031040737;1.57182993796542
"2020-12-01";4;1.25803661952579;0.972492806792688;1.54358043225889
"2020-12-02";4;1.21323035350118;0.940815596953896;1.48564511004846
"2020-12-03";4;1.14544204120109;0.892311099318732;1.39857298308345
"2020-12-04";4;1.10484339666894;0.87995371569084;1.32973307764705
"2020-12-05";4;1.09449636392618;0.882420761291935;1.30657196656043
"2020-12-06";4;1.07644828430559;0.871814627575591;1.2810819410356
"2020-12-07";4;1.02734269008087;0.827800444800492;1.22688493536126
"2020-12-08";4;1.02755848632541;0.82740401289098;1.22771295975983
"2020-12-09";4;1.04347889936228;0.843097640036588;1.24386015868797
"2020-12-10";4;1.07758350159988;0.874397172037607;1.28076983116215
"2020-12-11";4;1.12041978916934;0.918098926899628;1.32274065143905
"2020-12-12";4;1.14613761366802;0.937145614920647;1.35512961241539
"2020-12-13";4;1.17393039082918;0.958356618047536;1.38950416361083
"2020-12-14";4;1.20030236277208;0.977131269950436;1.42347345559372
"2020-12-15";4;1.21683204556602;0.987383915091669;1.44628017604037
"2020-12-16";4;1.18836676686343;0.964869453105181;1.41186408062169
"2020-12-17";4;1.15358901733479;0.944425104854995;1.36275292981458
"2020-12-18";4;1.10993113825024;0.910425160852518;1.30943711564797
"2020-12-19";4;1.06355018272832;0.878031687943161;1.24906867751349
"2020-12-20";4;1.04093619863765;0.867199979060646;1.21467241821465
"2020-12-21";4;1.0485369993813;0.865847209235735;1.23122678952687
"2020-12-22";4;1.01634547870718;0.841819510618166;1.19087144679619
"2020-12-23";4;0.995267519636963;0.826226147462973;1.16430889181095
"2020-12-24";4;0.991373243256279;0.820417093650105;1.16232939286245
"2020-12-25";4;0.985528401923509;0.813343791078909;1.15771301276811
"2020-12-26";4;1.01223694723618;0.838529931929766;1.1859439625426
"2020-12-27";4;1.05562061485212;0.874255065243198;1.23698616446104
"2020-12-28";4;1.06037620246715;0.874265902147225;1.24648650278707
"2020-12-29";4;1.06002765886666;0.881896769209517;1.2381585485238
"2020-12-30";4;1.1039393889438;0.921432651169596;1.28644612671801
"2020-12-31";4;1.1291407583919;0.949968468304137;1.30831304847967
"2021-01-01";4;1.18646493733217;1.00035849743406;1.37257137723027
"2021-01-02";4;1.22145645198616;1.02957488337487;1.41333802059746
"2021-01-03";4;1.22636598986081;1.023999417641;1.42873256208061
"2021-01-04";4;1.25101054928338;1.0447414909563;1.45727960761046
"2021-01-05";4;1.27381508319978;1.06148450546163;1.48614566093793
"2021-01-06";4;1.26371455538741;1.05220559294474;1.47522351783008
"2021-01-07";4;1.27408800084112;1.064736446918;1.48343955476425
"2021-01-08";4;1.26101900572182;1.05412570986933;1.4679123015743
"2021-01-09";4;1.21821193456737;1.02628646636089;1.41013740277384
"2021-01-10";4;1.17290641544467;1.00083727259726;1.34497555829209
"2021-01-11";4;1.15619417773058;0.993265438713489;1.31912291674768
"2021-01-12";4;1.16760885550912;1.00636629952858;1.32885141148967
"2021-01-13";4;1.15999641182451;1.00341003986015;1.31658278378887
"2021-01-14";4;1.17355265500608;1.01572582881071;1.33137948120144
"2021-01-15";4;1.18072407386569;1.02375105312818;1.33769709460319
"2021-01-16";4;1.20664553377118;1.04982207986634;1.36346898767603
"2021-01-17";4;1.20975422761785;1.05496929150644;1.36453916372926
"2021-01-18";4;1.22026135665998;1.06436334173824;1.37615937158172
"2021-01-19";4;1.18348618435503;1.02831125495243;1.33866111375762
"2021-01-20";4;1.16353584219237;1.01447456363086;1.31259712075387
"2021-01-21";4;1.15487161285442;1.00937704267985;1.30036618302898
"2021-01-22";4;1.13727217354815;1.000436686354;1.27410766074231
