codigo_region,region_residencia,fecha,Porcentaje Camas UCI
13,Región Metropolitana de Santiago,2020-05-12,74.79
13,Región Metropolitana de Santiago,2020-05-13,77.66
13,Región Metropolitana de Santiago,2020-05-14,78.19
13,Región Metropolitana de Santiago,2020-05-15,85.69
13,Región Metropolitana de Santiago,2020-05-16,88.93
13,Región Metropolitana de Santiago,2020-05-17,76.13
13,Región Metropolitana de Santiago,2020-05-18,80.87
13,Región Metropolitana de Santiago,2020-05-19,86.55
13,Región Metropolitana de Santiago,2020-05-20,92.02
13,Región Metropolitana de Santiago,2020-05-21,95.84
13,Región Metropolitana de Santiago,2020-05-22,94.64
13,Región Metropolitana de Santiago,2020-05-23,94.25
13,Región Metropolitana de Santiago,2020-05-24,93.97
13,Región Metropolitana de Santiago,2020-05-25,95.22
13,Región Metropolitana de Santiago,2020-05-26,95.04
13,Región Metropolitana de Santiago,2020-05-27,93.71
13,Región Metropolitana de Santiago,2020-05-28,93.07
13,Región Metropolitana de Santiago,2020-05-29,94.57
13,Región Metropolitana de Santiago,2020-05-30,94.55
13,Región Metropolitana de Santiago,2020-05-31,95.97
13,Región Metropolitana de Santiago,2020-06-01,96.47
13,Región Metropolitana de Santiago,2020-06-02,93.86
13,Región Metropolitana de Santiago,2020-06-03,94.11
13,Región Metropolitana de Santiago,2020-06-04,95.41
13,Región Metropolitana de Santiago,2020-06-05,95.87
13,Región Metropolitana de Santiago,2020-06-06,98.83
13,Región Metropolitana de Santiago,2020-06-07,97.65
13,Región Metropolitana de Santiago,2020-06-08,97.12
13,Región Metropolitana de Santiago,2020-06-09,97.52
13,Región Metropolitana de Santiago,2020-06-10,97.79
13,Región Metropolitana de Santiago,2020-06-11,96.96
13,Región Metropolitana de Santiago,2020-06-12,97.34
13,Región Metropolitana de Santiago,2020-06-13,96.94
13,Región Metropolitana de Santiago,2020-06-14,97.65
13,Región Metropolitana de Santiago,2020-06-15,92.33
13,Región Metropolitana de Santiago,2020-06-16,92.49
13,Región Metropolitana de Santiago,2020-06-17,92.75
13,Región Metropolitana de Santiago,2020-06-18,94.22
13,Región Metropolitana de Santiago,2020-06-19,94.87
13,Región Metropolitana de Santiago,2020-06-20,96.42
13,Región Metropolitana de Santiago,2020-06-21,96.51
13,Región Metropolitana de Santiago,2020-06-22,96.98
13,Región Metropolitana de Santiago,2020-06-23,97.31
13,Región Metropolitana de Santiago,2020-06-24,96.78
13,Región Metropolitana de Santiago,2020-06-25,95.96
13,Región Metropolitana de Santiago,2020-06-26,95.87
13,Región Metropolitana de Santiago,2020-06-27,98.76
13,Región Metropolitana de Santiago,2020-06-28,97.03
13,Región Metropolitana de Santiago,2020-06-29,96.78
13,Región Metropolitana de Santiago,2020-06-30,95.85
13,Región Metropolitana de Santiago,2020-07-01,96.72
13,Región Metropolitana de Santiago,2020-07-02,96.49
13,Región Metropolitana de Santiago,2020-07-03,95.58
13,Región Metropolitana de Santiago,2020-07-04,95.31
13,Región Metropolitana de Santiago,2020-07-05,94.45
13,Región Metropolitana de Santiago,2020-07-06,94.44
13,Región Metropolitana de Santiago,2020-07-07,94.04
13,Región Metropolitana de Santiago,2020-07-08,94.45
13,Región Metropolitana de Santiago,2020-07-09,93.7
13,Región Metropolitana de Santiago,2020-07-10,92.74
13,Región Metropolitana de Santiago,2020-07-11,92.41
13,Región Metropolitana de Santiago,2020-07-12,91.83
13,Región Metropolitana de Santiago,2020-07-13,92.57
13,Región Metropolitana de Santiago,2020-07-14,92.73
13,Región Metropolitana de Santiago,2020-07-15,92.19
13,Región Metropolitana de Santiago,2020-07-16,91.23
13,Región Metropolitana de Santiago,2020-07-17,90.36
13,Región Metropolitana de Santiago,2020-07-18,90.55
13,Región Metropolitana de Santiago,2020-07-19,91.49
13,Región Metropolitana de Santiago,2020-07-20,90.69
13,Región Metropolitana de Santiago,2020-07-21,90.86
13,Región Metropolitana de Santiago,2020-07-22,90.15
13,Región Metropolitana de Santiago,2020-07-23,89.32
13,Región Metropolitana de Santiago,2020-07-24,87.82
13,Región Metropolitana de Santiago,2020-07-25,88.94
13,Región Metropolitana de Santiago,2020-07-26,87.99
13,Región Metropolitana de Santiago,2020-07-27,87.39
13,Región Metropolitana de Santiago,2020-07-28,86.92
13,Región Metropolitana de Santiago,2020-07-29,87.82
13,Región Metropolitana de Santiago,2020-07-30,88.13
13,Región Metropolitana de Santiago,2020-07-31,87.71
13,Región Metropolitana de Santiago,2020-08-01,86.49
13,Región Metropolitana de Santiago,2020-08-02,86.71
13,Región Metropolitana de Santiago,2020-08-03,86.45
13,Región Metropolitana de Santiago,2020-08-04,85.34
13,Región Metropolitana de Santiago,2020-08-05,85.87
13,Región Metropolitana de Santiago,2020-08-06,86.85
13,Región Metropolitana de Santiago,2020-08-07,85.78
13,Región Metropolitana de Santiago,2020-08-08,84.73
13,Región Metropolitana de Santiago,2020-08-09,83.08
13,Región Metropolitana de Santiago,2020-08-10,83.44
13,Región Metropolitana de Santiago,2020-08-11,84.58
13,Región Metropolitana de Santiago,2020-08-12,86.71
13,Región Metropolitana de Santiago,2020-08-13,87.02
13,Región Metropolitana de Santiago,2020-08-14,87.04
13,Región Metropolitana de Santiago,2020-08-15,85.79
13,Región Metropolitana de Santiago,2020-08-16,83.66
13,Región Metropolitana de Santiago,2020-08-17,83.74
13,Región Metropolitana de Santiago,2020-08-18,83.63
13,Región Metropolitana de Santiago,2020-08-19,82.68
13,Región Metropolitana de Santiago,2020-08-20,82.0
13,Región Metropolitana de Santiago,2020-08-21,82.12
13,Región Metropolitana de Santiago,2020-08-22,83.99
13,Región Metropolitana de Santiago,2020-08-23,81.39
13,Región Metropolitana de Santiago,2020-08-24,80.45
13,Región Metropolitana de Santiago,2020-08-25,81.23
13,Región Metropolitana de Santiago,2020-08-26,82.06
13,Región Metropolitana de Santiago,2020-08-27,82.61
13,Región Metropolitana de Santiago,2020-08-28,82.52
13,Región Metropolitana de Santiago,2020-08-29,81.67
13,Región Metropolitana de Santiago,2020-08-30,82.14
13,Región Metropolitana de Santiago,2020-08-31,81.31
13,Región Metropolitana de Santiago,2020-09-01,81.97
13,Región Metropolitana de Santiago,2020-09-02,82.79
13,Región Metropolitana de Santiago,2020-09-03,83.26
13,Región Metropolitana de Santiago,2020-09-04,84.04
13,Región Metropolitana de Santiago,2020-09-05,83.39
13,Región Metropolitana de Santiago,2020-09-06,82.74
13,Región Metropolitana de Santiago,2020-09-07,81.74
13,Región Metropolitana de Santiago,2020-09-08,82.76
13,Región Metropolitana de Santiago,2020-09-09,82.27
13,Región Metropolitana de Santiago,2020-09-10,81.98
13,Región Metropolitana de Santiago,2020-09-11,83.76
13,Región Metropolitana de Santiago,2020-09-12,83.38
13,Región Metropolitana de Santiago,2020-09-13,83.22
13,Región Metropolitana de Santiago,2020-09-14,81.97
13,Región Metropolitana de Santiago,2020-09-15,83.8
13,Región Metropolitana de Santiago,2020-09-16,85.37
13,Región Metropolitana de Santiago,2020-09-17,85.81
13,Región Metropolitana de Santiago,2020-09-18,85.14
13,Región Metropolitana de Santiago,2020-09-19,85.52
13,Región Metropolitana de Santiago,2020-09-20,85.91
13,Región Metropolitana de Santiago,2020-09-21,84.17
13,Región Metropolitana de Santiago,2020-09-22,83.3
13,Región Metropolitana de Santiago,2020-09-23,83.78
13,Región Metropolitana de Santiago,2020-09-24,84.03
13,Región Metropolitana de Santiago,2020-09-25,84.09
13,Región Metropolitana de Santiago,2020-09-26,84.76
13,Región Metropolitana de Santiago,2020-09-27,83.84
13,Región Metropolitana de Santiago,2020-09-28,84.65
13,Región Metropolitana de Santiago,2020-09-29,85.33
13,Región Metropolitana de Santiago,2020-09-30,85.7
13,Región Metropolitana de Santiago,2020-10-01,84.72
13,Región Metropolitana de Santiago,2020-10-02,84.98
13,Región Metropolitana de Santiago,2020-10-03,85.27
13,Región Metropolitana de Santiago,2020-10-04,85.83
13,Región Metropolitana de Santiago,2020-10-05,85.66
13,Región Metropolitana de Santiago,2020-10-06,84.42
13,Región Metropolitana de Santiago,2020-10-07,84.84
13,Región Metropolitana de Santiago,2020-10-08,86.36
13,Región Metropolitana de Santiago,2020-10-09,86.41
13,Región Metropolitana de Santiago,2020-10-10,87.03
13,Región Metropolitana de Santiago,2020-10-11,88.12
13,Región Metropolitana de Santiago,2020-10-12,88.55
13,Región Metropolitana de Santiago,2020-10-13,88.7
13,Región Metropolitana de Santiago,2020-10-14,88.45
13,Región Metropolitana de Santiago,2020-10-15,88.64
13,Región Metropolitana de Santiago,2020-10-16,89.12
13,Región Metropolitana de Santiago,2020-10-17,88.3
13,Región Metropolitana de Santiago,2020-10-18,87.97
13,Región Metropolitana de Santiago,2020-10-19,87.71
13,Región Metropolitana de Santiago,2020-10-20,88.29
13,Región Metropolitana de Santiago,2020-10-21,86.83
13,Región Metropolitana de Santiago,2020-10-22,88.51
13,Región Metropolitana de Santiago,2020-10-23,88.15
13,Región Metropolitana de Santiago,2020-10-24,88.39
13,Región Metropolitana de Santiago,2020-10-25,89.83
13,Región Metropolitana de Santiago,2020-10-26,88.89
13,Región Metropolitana de Santiago,2020-10-27,89.17
13,Región Metropolitana de Santiago,2020-10-28,91.24
13,Región Metropolitana de Santiago,2020-10-29,90.08
13,Región Metropolitana de Santiago,2020-10-30,89.41
13,Región Metropolitana de Santiago,2020-10-31,89.66
13,Región Metropolitana de Santiago,2020-11-01,87.77
13,Región Metropolitana de Santiago,2020-11-02,86.51
13,Región Metropolitana de Santiago,2020-11-03,87.35
13,Región Metropolitana de Santiago,2020-11-04,88.95
13,Región Metropolitana de Santiago,2020-11-05,89.31
13,Región Metropolitana de Santiago,2020-11-06,91.97
13,Región Metropolitana de Santiago,2020-11-07,90.07
13,Región Metropolitana de Santiago,2020-11-08,88.86
13,Región Metropolitana de Santiago,2020-11-09,86.76
13,Región Metropolitana de Santiago,2020-11-10,87.43
13,Región Metropolitana de Santiago,2020-11-11,88.4
13,Región Metropolitana de Santiago,2020-11-12,89.44
13,Región Metropolitana de Santiago,2020-11-13,90.0
13,Región Metropolitana de Santiago,2020-11-14,90.13
13,Región Metropolitana de Santiago,2020-11-15,89.59
13,Región Metropolitana de Santiago,2020-11-16,87.72
13,Región Metropolitana de Santiago,2020-11-17,88.16
13,Región Metropolitana de Santiago,2020-11-18,89.19
13,Región Metropolitana de Santiago,2020-11-19,89.62
13,Región Metropolitana de Santiago,2020-11-20,91.28
13,Región Metropolitana de Santiago,2020-11-21,90.1
13,Región Metropolitana de Santiago,2020-11-22,89.8
13,Región Metropolitana de Santiago,2020-11-23,88.24
13,Región Metropolitana de Santiago,2020-11-24,88.99
13,Región Metropolitana de Santiago,2020-11-25,89.69
13,Región Metropolitana de Santiago,2020-11-26,90.23
13,Región Metropolitana de Santiago,2020-11-27,89.75
13,Región Metropolitana de Santiago,2020-11-28,89.12
13,Región Metropolitana de Santiago,2020-11-29,89.38
13,Región Metropolitana de Santiago,2020-11-30,89.36
13,Región Metropolitana de Santiago,2020-12-01,90.14
13,Región Metropolitana de Santiago,2020-12-02,90.43
13,Región Metropolitana de Santiago,2020-12-03,88.95
13,Región Metropolitana de Santiago,2020-12-04,89.68
13,Región Metropolitana de Santiago,2020-12-05,89.66
13,Región Metropolitana de Santiago,2020-12-06,89.75
13,Región Metropolitana de Santiago,2020-12-07,90.47
13,Región Metropolitana de Santiago,2020-12-08,90.69
13,Región Metropolitana de Santiago,2020-12-09,88.95
13,Región Metropolitana de Santiago,2020-12-10,88.95
13,Región Metropolitana de Santiago,2020-12-11,88.68
13,Región Metropolitana de Santiago,2020-12-12,89.59
13,Región Metropolitana de Santiago,2020-12-13,89.45
13,Región Metropolitana de Santiago,2020-12-14,88.17
13,Región Metropolitana de Santiago,2020-12-15,88.5
13,Región Metropolitana de Santiago,2020-12-16,89.43
13,Región Metropolitana de Santiago,2020-12-17,90.25
13,Región Metropolitana de Santiago,2020-12-18,90.27
13,Región Metropolitana de Santiago,2020-12-19,89.42
13,Región Metropolitana de Santiago,2020-12-20,88.14
13,Región Metropolitana de Santiago,2020-12-21,87.35
13,Región Metropolitana de Santiago,2020-12-22,89.28
13,Región Metropolitana de Santiago,2020-12-23,90.74
13,Región Metropolitana de Santiago,2020-12-24,90.9
13,Región Metropolitana de Santiago,2020-12-25,90.76
13,Región Metropolitana de Santiago,2020-12-26,89.94
13,Región Metropolitana de Santiago,2020-12-27,88.73
13,Región Metropolitana de Santiago,2020-12-28,90.03
13,Región Metropolitana de Santiago,2020-12-29,88.62
14,Región de Los Ríos,2020-04-14,59.09
14,Región de Los Ríos,2020-04-15,63.64
14,Región de Los Ríos,2020-04-16,63.64
14,Región de Los Ríos,2020-04-17,69.57
14,Región de Los Ríos,2020-04-18,69.57
14,Región de Los Ríos,2020-04-19,69.57
14,Región de Los Ríos,2020-04-20,65.22
14,Región de Los Ríos,2020-04-21,55.0
14,Región de Los Ríos,2020-04-22,45.45
14,Región de Los Ríos,2020-04-23,55.0
14,Región de Los Ríos,2020-04-24,80.0
14,Región de Los Ríos,2020-04-25,81.25
14,Región de Los Ríos,2020-04-26,76.47
14,Región de Los Ríos,2020-04-27,72.22
14,Región de Los Ríos,2020-04-28,66.67
14,Región de Los Ríos,2020-04-29,50.0
14,Región de Los Ríos,2020-04-30,50.0
14,Región de Los Ríos,2020-05-01,45.45
14,Región de Los Ríos,2020-05-02,40.91
14,Región de Los Ríos,2020-05-03,36.36
14,Región de Los Ríos,2020-05-04,40.91
14,Región de Los Ríos,2020-05-05,52.63
14,Región de Los Ríos,2020-05-06,50.0
14,Región de Los Ríos,2020-05-07,63.16
14,Región de Los Ríos,2020-05-08,52.63
14,Región de Los Ríos,2020-05-09,42.11
14,Región de Los Ríos,2020-05-10,42.11
14,Región de Los Ríos,2020-05-11,38.89
14,Región de Los Ríos,2020-05-12,38.89
14,Región de Los Ríos,2020-05-13,26.32
14,Región de Los Ríos,2020-05-14,36.84
14,Región de Los Ríos,2020-05-15,47.37
14,Región de Los Ríos,2020-05-16,57.89
14,Región de Los Ríos,2020-05-17,57.89
14,Región de Los Ríos,2020-05-18,68.42
14,Región de Los Ríos,2020-05-19,85.0
14,Región de Los Ríos,2020-05-20,57.89
14,Región de Los Ríos,2020-05-21,57.89
14,Región de Los Ríos,2020-05-22,52.63
14,Región de Los Ríos,2020-05-23,47.37
14,Región de Los Ríos,2020-05-24,68.42
14,Región de Los Ríos,2020-05-25,73.68
14,Región de Los Ríos,2020-05-26,73.68
14,Región de Los Ríos,2020-05-27,78.95
14,Región de Los Ríos,2020-05-28,73.68
14,Región de Los Ríos,2020-05-29,60.0
14,Región de Los Ríos,2020-05-30,60.0
14,Región de Los Ríos,2020-05-31,55.0
14,Región de Los Ríos,2020-06-01,50.0
14,Región de Los Ríos,2020-06-02,45.0
14,Región de Los Ríos,2020-06-03,61.9
14,Región de Los Ríos,2020-06-04,65.0
14,Región de Los Ríos,2020-06-05,65.0
14,Región de Los Ríos,2020-06-06,60.0
14,Región de Los Ríos,2020-06-07,55.0
14,Región de Los Ríos,2020-06-08,60.0
14,Región de Los Ríos,2020-06-09,47.62
14,Región de Los Ríos,2020-06-10,50.0
14,Región de Los Ríos,2020-06-11,36.36
14,Región de Los Ríos,2020-06-12,45.45
14,Región de Los Ríos,2020-06-13,36.36
14,Región de Los Ríos,2020-06-14,36.36
14,Región de Los Ríos,2020-06-15,40.91
14,Región de Los Ríos,2020-06-16,45.45
14,Región de Los Ríos,2020-06-17,40.91
14,Región de Los Ríos,2020-06-18,40.91
14,Región de Los Ríos,2020-06-19,36.36
14,Región de Los Ríos,2020-06-20,31.82
14,Región de Los Ríos,2020-06-21,45.45
14,Región de Los Ríos,2020-06-22,59.09
14,Región de Los Ríos,2020-06-23,68.18
14,Región de Los Ríos,2020-06-24,71.43
14,Región de Los Ríos,2020-06-25,76.19
14,Región de Los Ríos,2020-06-26,57.14
14,Región de Los Ríos,2020-06-27,71.43
14,Región de Los Ríos,2020-06-28,66.67
14,Región de Los Ríos,2020-06-29,61.9
14,Región de Los Ríos,2020-06-30,42.86
14,Región de Los Ríos,2020-07-01,57.14
14,Región de Los Ríos,2020-07-02,66.67
14,Región de Los Ríos,2020-07-03,61.9
14,Región de Los Ríos,2020-07-04,57.14
14,Región de Los Ríos,2020-07-05,47.62
14,Región de Los Ríos,2020-07-06,61.9
14,Región de Los Ríos,2020-07-07,80.95
14,Región de Los Ríos,2020-07-08,76.19
14,Región de Los Ríos,2020-07-09,76.19
14,Región de Los Ríos,2020-07-10,66.67
14,Región de Los Ríos,2020-07-11,57.14
14,Región de Los Ríos,2020-07-12,47.62
14,Región de Los Ríos,2020-07-13,61.9
14,Región de Los Ríos,2020-07-14,71.43
14,Región de Los Ríos,2020-07-15,85.71
14,Región de Los Ríos,2020-07-16,86.36
14,Región de Los Ríos,2020-07-17,63.64
14,Región de Los Ríos,2020-07-18,68.18
14,Región de Los Ríos,2020-07-19,63.64
14,Región de Los Ríos,2020-07-20,63.64
14,Región de Los Ríos,2020-07-21,63.64
14,Región de Los Ríos,2020-07-22,55.0
14,Región de Los Ríos,2020-07-23,57.89
14,Región de Los Ríos,2020-07-24,68.42
14,Región de Los Ríos,2020-07-25,73.68
14,Región de Los Ríos,2020-07-26,78.95
14,Región de Los Ríos,2020-07-27,84.21
14,Región de Los Ríos,2020-07-28,73.68
14,Región de Los Ríos,2020-07-29,75.0
14,Región de Los Ríos,2020-07-30,65.0
14,Región de Los Ríos,2020-07-31,75.0
14,Región de Los Ríos,2020-08-01,85.0
14,Región de Los Ríos,2020-08-02,85.0
14,Región de Los Ríos,2020-08-03,80.0
14,Región de Los Ríos,2020-08-04,80.0
14,Región de Los Ríos,2020-08-05,84.21
14,Región de Los Ríos,2020-08-06,60.0
14,Región de Los Ríos,2020-08-07,70.0
14,Región de Los Ríos,2020-08-08,65.0
14,Región de Los Ríos,2020-08-09,85.0
14,Región de Los Ríos,2020-08-10,70.0
14,Región de Los Ríos,2020-08-11,70.0
14,Región de Los Ríos,2020-08-12,75.0
14,Región de Los Ríos,2020-08-13,75.0
14,Región de Los Ríos,2020-08-14,70.0
14,Región de Los Ríos,2020-08-15,75.0
14,Región de Los Ríos,2020-08-16,65.0
14,Región de Los Ríos,2020-08-17,65.0
14,Región de Los Ríos,2020-08-18,70.0
14,Región de Los Ríos,2020-08-19,60.0
14,Región de Los Ríos,2020-08-20,66.67
14,Región de Los Ríos,2020-08-21,61.9
14,Región de Los Ríos,2020-08-22,65.0
14,Región de Los Ríos,2020-08-23,60.0
14,Región de Los Ríos,2020-08-24,55.0
14,Región de Los Ríos,2020-08-25,60.0
14,Región de Los Ríos,2020-08-26,75.0
14,Región de Los Ríos,2020-08-27,73.68
14,Región de Los Ríos,2020-08-28,78.95
14,Región de Los Ríos,2020-08-29,73.68
14,Región de Los Ríos,2020-08-30,65.0
14,Región de Los Ríos,2020-08-31,75.0
14,Región de Los Ríos,2020-09-01,80.0
14,Región de Los Ríos,2020-09-02,85.71
14,Región de Los Ríos,2020-09-03,80.95
14,Región de Los Ríos,2020-09-04,80.95
14,Región de Los Ríos,2020-09-05,80.95
14,Región de Los Ríos,2020-09-06,85.71
14,Región de Los Ríos,2020-09-07,71.43
14,Región de Los Ríos,2020-09-08,80.95
14,Región de Los Ríos,2020-09-09,76.19
14,Región de Los Ríos,2020-09-10,80.95
14,Región de Los Ríos,2020-09-11,71.43
14,Región de Los Ríos,2020-09-12,66.67
14,Región de Los Ríos,2020-09-13,66.67
14,Región de Los Ríos,2020-09-14,71.43
14,Región de Los Ríos,2020-09-15,76.19
14,Región de Los Ríos,2020-09-16,90.48
14,Región de Los Ríos,2020-09-17,66.67
14,Región de Los Ríos,2020-09-18,57.14
14,Región de Los Ríos,2020-09-19,57.14
14,Región de Los Ríos,2020-09-20,57.14
14,Región de Los Ríos,2020-09-21,57.14
14,Región de Los Ríos,2020-09-22,63.64
14,Región de Los Ríos,2020-09-23,50.0
14,Región de Los Ríos,2020-09-24,50.0
14,Región de Los Ríos,2020-09-25,45.45
14,Región de Los Ríos,2020-09-26,54.55
14,Región de Los Ríos,2020-09-27,63.64
14,Región de Los Ríos,2020-09-28,72.73
14,Región de Los Ríos,2020-09-29,59.09
14,Región de Los Ríos,2020-09-30,72.73
14,Región de Los Ríos,2020-10-01,72.73
14,Región de Los Ríos,2020-10-02,69.57
14,Región de Los Ríos,2020-10-03,78.26
14,Región de Los Ríos,2020-10-04,78.26
14,Región de Los Ríos,2020-10-05,82.61
14,Región de Los Ríos,2020-10-06,73.91
14,Región de Los Ríos,2020-10-07,82.61
14,Región de Los Ríos,2020-10-08,65.22
14,Región de Los Ríos,2020-10-09,69.57
14,Región de Los Ríos,2020-10-10,65.22
14,Región de Los Ríos,2020-10-11,78.26
14,Región de Los Ríos,2020-10-12,78.26
14,Región de Los Ríos,2020-10-13,91.3
14,Región de Los Ríos,2020-10-14,95.65
14,Región de Los Ríos,2020-10-15,73.91
14,Región de Los Ríos,2020-10-16,78.26
14,Región de Los Ríos,2020-10-17,78.26
14,Región de Los Ríos,2020-10-18,86.96
14,Región de Los Ríos,2020-10-19,95.65
14,Región de Los Ríos,2020-10-20,82.61
14,Región de Los Ríos,2020-10-21,65.22
14,Región de Los Ríos,2020-10-22,63.64
14,Región de Los Ríos,2020-10-23,68.18
14,Región de Los Ríos,2020-10-24,72.73
14,Región de Los Ríos,2020-10-25,81.82
14,Región de Los Ríos,2020-10-26,68.18
14,Región de Los Ríos,2020-10-27,68.18
14,Región de Los Ríos,2020-10-28,71.43
14,Región de Los Ríos,2020-10-29,81.82
14,Región de Los Ríos,2020-10-30,81.82
14,Región de Los Ríos,2020-10-31,81.82
14,Región de Los Ríos,2020-11-01,81.82
14,Región de Los Ríos,2020-11-02,86.36
14,Región de Los Ríos,2020-11-03,77.27
14,Región de Los Ríos,2020-11-04,86.36
14,Región de Los Ríos,2020-11-05,81.82
14,Región de Los Ríos,2020-11-06,68.18
14,Región de Los Ríos,2020-11-07,54.55
14,Región de Los Ríos,2020-11-08,71.43
14,Región de Los Ríos,2020-11-09,66.67
14,Región de Los Ríos,2020-11-10,76.19
14,Región de Los Ríos,2020-11-11,68.18
14,Región de Los Ríos,2020-11-12,77.27
14,Región de Los Ríos,2020-11-13,77.27
14,Región de Los Ríos,2020-11-14,68.18
14,Región de Los Ríos,2020-11-15,63.64
14,Región de Los Ríos,2020-11-16,54.55
14,Región de Los Ríos,2020-11-17,50.0
14,Región de Los Ríos,2020-11-18,77.27
14,Región de Los Ríos,2020-11-19,81.82
14,Región de Los Ríos,2020-11-20,77.27
14,Región de Los Ríos,2020-11-21,77.27
14,Región de Los Ríos,2020-11-22,81.82
14,Región de Los Ríos,2020-11-23,77.27
14,Región de Los Ríos,2020-11-24,77.27
14,Región de Los Ríos,2020-11-25,77.27
14,Región de Los Ríos,2020-11-26,69.57
14,Región de Los Ríos,2020-11-27,69.57
14,Región de Los Ríos,2020-11-28,73.91
14,Región de Los Ríos,2020-11-29,82.61
14,Región de Los Ríos,2020-11-30,82.61
14,Región de Los Ríos,2020-12-01,82.61
14,Región de Los Ríos,2020-12-02,77.27
14,Región de Los Ríos,2020-12-03,81.82
14,Región de Los Ríos,2020-12-04,81.82
14,Región de Los Ríos,2020-12-05,77.27
14,Región de Los Ríos,2020-12-06,72.73
14,Región de Los Ríos,2020-12-07,77.27
14,Región de Los Ríos,2020-12-08,72.73
14,Región de Los Ríos,2020-12-09,86.36
14,Región de Los Ríos,2020-12-10,86.36
14,Región de Los Ríos,2020-12-11,86.36
14,Región de Los Ríos,2020-12-12,81.82
14,Región de Los Ríos,2020-12-13,77.27
14,Región de Los Ríos,2020-12-14,81.82
14,Región de Los Ríos,2020-12-15,73.91
14,Región de Los Ríos,2020-12-16,78.26
14,Región de Los Ríos,2020-12-17,82.61
14,Región de Los Ríos,2020-12-18,78.26
14,Región de Los Ríos,2020-12-19,54.55
14,Región de Los Ríos,2020-12-20,63.64
14,Región de Los Ríos,2020-12-21,77.27
14,Región de Los Ríos,2020-12-22,81.82
14,Región de Los Ríos,2020-12-23,81.82
14,Región de Los Ríos,2020-12-24,86.36
14,Región de Los Ríos,2020-12-25,90.91
14,Región de Los Ríos,2020-12-26,100.0
14,Región de Los Ríos,2020-12-27,86.36
14,Región de Los Ríos,2020-12-28,90.91
14,Región de Los Ríos,2020-12-29,90.91
15,Región de Arica y Parinacota,2020-04-14,77.78
15,Región de Arica y Parinacota,2020-04-15,77.78
15,Región de Arica y Parinacota,2020-04-16,90.91
15,Región de Arica y Parinacota,2020-04-17,61.9
15,Región de Arica y Parinacota,2020-04-18,52.38
15,Región de Arica y Parinacota,2020-04-19,61.9
15,Región de Arica y Parinacota,2020-04-20,61.9
15,Región de Arica y Parinacota,2020-04-21,61.9
15,Región de Arica y Parinacota,2020-04-22,42.86
15,Región de Arica y Parinacota,2020-04-23,38.1
15,Región de Arica y Parinacota,2020-04-24,57.14
15,Región de Arica y Parinacota,2020-04-25,61.9
15,Región de Arica y Parinacota,2020-04-26,57.14
15,Región de Arica y Parinacota,2020-04-27,61.9
15,Región de Arica y Parinacota,2020-04-28,71.43
15,Región de Arica y Parinacota,2020-04-29,61.9
15,Región de Arica y Parinacota,2020-04-30,52.38
15,Región de Arica y Parinacota,2020-05-01,52.38
15,Región de Arica y Parinacota,2020-05-02,57.14
15,Región de Arica y Parinacota,2020-05-03,57.14
15,Región de Arica y Parinacota,2020-05-04,57.14
15,Región de Arica y Parinacota,2020-05-05,47.62
15,Región de Arica y Parinacota,2020-05-06,47.62
15,Región de Arica y Parinacota,2020-05-07,47.62
15,Región de Arica y Parinacota,2020-05-08,57.14
15,Región de Arica y Parinacota,2020-05-09,57.14
15,Región de Arica y Parinacota,2020-05-10,57.14
15,Región de Arica y Parinacota,2020-05-11,57.14
15,Región de Arica y Parinacota,2020-05-12,47.62
15,Región de Arica y Parinacota,2020-05-13,57.14
15,Región de Arica y Parinacota,2020-05-14,52.38
15,Región de Arica y Parinacota,2020-05-15,52.38
15,Región de Arica y Parinacota,2020-05-16,57.14
15,Región de Arica y Parinacota,2020-05-17,66.67
15,Región de Arica y Parinacota,2020-05-18,57.14
15,Región de Arica y Parinacota,2020-05-19,61.9
15,Región de Arica y Parinacota,2020-05-20,61.9
15,Región de Arica y Parinacota,2020-05-21,66.67
15,Región de Arica y Parinacota,2020-05-22,61.9
15,Región de Arica y Parinacota,2020-05-23,66.67
15,Región de Arica y Parinacota,2020-05-24,57.14
15,Región de Arica y Parinacota,2020-05-25,57.14
15,Región de Arica y Parinacota,2020-05-26,57.14
15,Región de Arica y Parinacota,2020-05-27,61.9
15,Región de Arica y Parinacota,2020-05-28,66.67
15,Región de Arica y Parinacota,2020-05-29,61.9
15,Región de Arica y Parinacota,2020-05-30,61.9
15,Región de Arica y Parinacota,2020-05-31,66.67
15,Región de Arica y Parinacota,2020-06-01,66.67
15,Región de Arica y Parinacota,2020-06-02,76.19
15,Región de Arica y Parinacota,2020-06-03,71.43
15,Región de Arica y Parinacota,2020-06-04,66.67
15,Región de Arica y Parinacota,2020-06-05,62.96
15,Región de Arica y Parinacota,2020-06-06,55.56
15,Región de Arica y Parinacota,2020-06-07,59.26
15,Región de Arica y Parinacota,2020-06-08,51.85
15,Región de Arica y Parinacota,2020-06-09,66.67
15,Región de Arica y Parinacota,2020-06-10,62.96
15,Región de Arica y Parinacota,2020-06-11,62.96
15,Región de Arica y Parinacota,2020-06-12,59.26
15,Región de Arica y Parinacota,2020-06-13,77.78
15,Región de Arica y Parinacota,2020-06-14,74.07
15,Región de Arica y Parinacota,2020-06-15,77.78
15,Región de Arica y Parinacota,2020-06-16,77.78
15,Región de Arica y Parinacota,2020-06-17,81.48
15,Región de Arica y Parinacota,2020-06-18,77.78
