"fecha";"region";"provincia";"media.estimado";"media.linf";"media.lsup"
2020-03-22;"15";"152";15.0289256101485;12.1073980718433;17.9274843857831
2020-03-29;"15";"152";15.0045315043039;12.0706703919258;17.9360095620904
2020-04-05;"15";"152";14.9782849265111;12.098454106105;17.8476608356863
2020-04-12;"15";"152";14.9688165447946;12.0369332677608;17.8493923216782
2020-04-19;"15";"152";14.9591432730742;12.0940298480004;17.8386583725569
2020-04-26;"15";"152";15.0222469478953;12.1215195330992;17.9667628104448
2020-05-03;"15";"152";15.0017165541588;12.0886945285035;17.9271134383406
2020-05-10;"15";"152";14.9679451169533;12.0473832234584;17.9048548662381
2020-05-17;"15";"152";14.933300075614;11.9462265877982;17.9335518734584
2020-05-24;"15";"152";14.9428021031512;12.0126542413891;17.8912933209627
2020-05-31;"15";"152";14.7033644781092;11.7396585308828;17.5846006953079
2020-06-07;"15";"152";14.5950712440454;11.6190437833241;17.5354558122166
2020-06-14;"15";"152";12.8627325371347;10.2764267863281;15.5602179844785
2020-06-21;"15";"152";14.6800494885724;11.717636162682;17.6074098296347
2020-06-28;"15";"152";14.1182241270771;11.2581491125515;16.9893560374567
2020-07-05;"15";"152";12.901587028412;10.1444815324905;15.7525257754134
2020-07-12;"15";"152";11.7945637718905;9.10648601202718;14.6834330030218
2020-07-19;"15";"152";12.1266107706286;9.56124052984662;14.8967068195942
2020-07-26;"15";"152";12.0672138612126;8.15365653663885;16.6220482401348
2020-08-02;"15";"152";11.3169794966329;7.76065227065307;15.9918821724084
2020-08-09;"15";"152";10.0409047341807;4.65032335994522;17.0903268783894
2020-08-16;"15";"152";10.1954068313763;4.25302295178533;19.8845206141944
2020-03-08;"01";"011";14.9697131802765;13.176633200401;16.7924377162391
2020-03-15;"01";"011";14.9697131802765;13.176633200401;16.7924377162391
2020-03-22;"01";"011";15.1951404076323;12.814893947072;17.6803141870928
2020-03-29;"01";"011";14.4852487106599;12.0599530699124;17.0229454494398
2020-04-05;"01";"011";14.2143592571534;11.8482932922143;16.7217293976739
2020-04-12;"01";"011";12.8460490267984;10.7173412772452;15.1489483000162
2020-04-19;"01";"011";12.4823779672911;10.5326739425236;14.5766479195234
2020-04-26;"01";"011";9.46707223783804;8.09141993639948;10.9947308037421
2020-05-03;"01";"011";8.70869694518531;7.75925379790745;9.74697707037246
2020-05-10;"01";"011";7.72134296928051;7.14925622059771;8.35096061026171
2020-05-17;"01";"011";6.95258371104072;6.54395495210105;7.3843034525588
2020-05-24;"01";"011";6.77255567501969;6.43405573602135;7.13243294127434
2020-05-31;"01";"011";6.08295358806637;5.71806777172842;6.47809282235572
2020-06-07;"01";"011";6.07218424525051;5.71185965551915;6.46385560107232
2020-06-14;"01";"011";5.30109592770686;4.93110352813597;5.70962803827438
2020-06-21;"01";"011";5.37393187874351;4.95211162737778;5.8403178259277
2020-06-28;"01";"011";5.6628064248579;5.20152853947868;6.17168489499
2020-07-05;"01";"011";5.5435278628474;5.0476681933499;6.09087392389226
2020-07-12;"01";"011";5.67366475335996;5.1677198922297;6.2323596492224
2020-07-19;"01";"011";5.3009718856717;4.85148773992067;5.80837266311683
2020-07-26;"01";"011";6.12866225110835;4.70552273837091;9.14218999537453
2020-08-02;"01";"011";7.08057391639577;5.23560261794213;9.98468732140096
2020-08-09;"01";"011";6.42941309841809;3.83229423095811;13.1911086288982
2020-08-16;"01";"011";5.19101143283213;3.32389627529689;10.3932819177707
2020-03-08;"01";"014";14.9849820952174;13.1688838860994;16.8091631190197
2020-03-15;"01";"014";14.9849820952174;13.1688838860994;16.8091631190197
2020-03-22;"01";"014";14.8276677193981;11.969763291619;17.6967467739963
2020-03-29;"01";"014";14.9725256923402;12.0880433702504;17.8879143966526
2020-04-05;"01";"014";13.6796425025585;11.2197182451416;16.2332962984516
2020-04-12;"01";"014";12.5231886462846;10.0678912053002;15.1296268975759
2020-04-19;"01";"014";13.3703169305272;10.826424291219;16.0228938373521
2020-04-26;"01";"014";14.5011087157659;11.6866025729538;17.3597753517151
2020-05-03;"01";"014";12.5958619205148;10.2622553063244;15.0709444925273
2020-05-10;"01";"014";12.3012553885398;9.87494386069956;14.9564284790723
2020-05-17;"01";"014";11.313262033653;9.37225709680886;13.4484345901285
2020-05-24;"01";"014";9.24501466726104;7.84236092943634;10.8636867117223
2020-05-31;"01";"014";9.66427500522239;8.31284901307284;11.1695173649325
2020-06-07;"01";"014";7.67341623965139;6.70555091682114;8.78801095792283
2020-06-14;"01";"014";7.03763854464179;5.98557691220639;8.23681754570969
2020-06-21;"01";"014";7.88350709588029;6.73246718711301;9.18602444193706
2020-06-28;"01";"014";7.7025542781467;6.49287406660419;9.08221880897184
2020-07-05;"01";"014";6.49984541347228;5.59945768129602;7.52447793924016
2020-07-12;"01";"014";7.02646068131662;6.02343160332757;8.14687535008334
2020-07-19;"01";"014";7.03348120760667;5.96479322008459;8.25618892082526
2020-07-26;"01";"014";6.77444532430546;4.78977805457144;10.7163391779163
2020-08-02;"01";"014";5.74181662742638;3.52900764249094;9.1713105109701
2020-08-09;"01";"014";4.86214677359553;2.91204364894169;11.2620776064903
2020-08-16;"01";"014";5.35988009453193;2.6529297052346;11.1779504619767
2020-03-08;"02";"021";15.3496585350202;13.6007785940529;17.1062005631773
2020-03-15;"02";"021";15.3496585350202;13.6007785940529;17.1062005631773
2020-03-22;"02";"021";17.3224643473452;15.1223771519406;19.5204246378892
2020-03-29;"02";"021";16.3771800890769;14.286741532093;18.5077991586048
2020-04-05;"02";"021";15.9317008723748;13.8683319262835;18.0260067716837
2020-04-12;"02";"021";14.6241461141562;12.8070058884573;16.5320402303041
2020-04-19;"02";"021";15.5409012585876;13.83707475059;17.2730919189499
2020-04-26;"02";"021";13.0367056555154;11.7087980803738;14.3880212044485
2020-05-03;"02";"021";11.8602745818362;10.8829510159357;12.8727232170026
2020-05-10;"02";"021";11.9402731617068;11.2016286198;12.7122366333899
2020-05-17;"02";"021";9.8672587877696;9.30758529539488;10.4588294007897
2020-05-24;"02";"021";9.09189542112075;8.55262413861049;9.67047450787084
2020-05-31;"02";"021";7.5247340308395;7.04560671056847;8.04180675711055
2020-06-07;"02";"021";7.72853989932283;7.24283399859431;8.24890576566078
2020-06-14;"02";"021";6.99292322646021;6.63166265641663;7.37654588146091
2020-06-21;"02";"021";6.52918722035195;6.20084582069091;6.88295448225704
2020-06-28;"02";"021";6.32718222617741;6.04474546363835;6.62982407153079
2020-07-05;"02";"021";5.99627893394598;5.72839931337196;6.27845385760033
2020-07-12;"02";"021";5.28290276741218;4.9831594107517;5.60897796294641
2020-07-19;"02";"021";5.28731583105693;4.93980742425802;5.67936057912688
2020-07-26;"02";"021";5.89190948291902;4.96192891365909;7.83593020941663
2020-08-02;"02";"021";7.01687738701222;5.45743788261166;9.48764629024673
2020-08-09;"02";"021";5.10779942445263;3.95039538191795;10.9478993519851
2020-08-16;"02";"021";5.91669300206172;3.70856022924082;10.8577270870403
2020-03-08;"02";"022";15.2236115229395;13.4257191487887;17.0320724803732
2020-03-15;"02";"022";15.2236115229395;13.4257191487887;17.0320724803732
2020-03-22;"02";"022";15.864721213198;13.1181926845325;18.6453627689651
2020-03-29;"02";"022";15.1703908319084;12.3839315501395;17.9751338044288
2020-04-05;"02";"022";15.1708405506711;12.5388507961542;17.8592959542648
2020-04-12;"02";"022";15.8194264766379;13.3463384331083;18.3193277741175
2020-04-19;"02";"022";13.8770021315212;11.5233400043693;16.3255824802303
2020-04-26;"02";"022";12.9744451504072;10.882205542538;15.2044990083393
2020-05-03;"02";"022";13.1624910898425;11.3989291004719;15.0265276915295
2020-05-10;"02";"022";12.637494924447;11.3450149371756;14.0211179180796
2020-05-17;"02";"022";12.4469558970889;11.7130869337457;13.2136146110499
2020-05-24;"02";"022";12.5634257525747;11.9340826646908;13.2209501589332
2020-05-31;"02";"022";12.0892413477085;11.637314576127;12.5630414425504
2020-06-07;"02";"022";10.3875002909138;10.0283382363;10.7637256249731
2020-06-14;"02";"022";8.61818801523204;8.2872811562864;8.96177050386261
2020-06-21;"02";"022";7.20711262264427;6.83667428032021;7.59437861353218
2020-06-28;"02";"022";5.85015781936605;5.49756330375823;6.22899861154287
2020-07-05;"02";"022";5.49243190995104;5.13785580659316;5.8749541134899
2020-07-12;"02";"022";5.21863623942616;4.83405606576792;5.64112057010343
2020-07-19;"02";"022";5.00077182812296;4.55770535446086;5.50580424214189
2020-07-26;"02";"022";5.30563193871567;4.15913490593107;7.75400621035873
2020-08-02;"02";"022";6.00967723437932;4.17790927847865;8.86682498465518
2020-08-09;"02";"022";3.9504061187031;2.72934991704974;8.7636981504592
2020-08-16;"02";"022";4.6110331306504;2.7061450130693;8.677475437362
2020-03-08;"02";"023";15.0135088607508;13.2176370416047;16.8321653112541
2020-03-15;"02";"023";15.0135088607508;13.2176370416047;16.8321653112541
2020-03-22;"02";"023";15.3850850828043;12.5698142105453;18.2112438629232
2020-03-29;"02";"023";14.8088013270213;11.9079253518216;17.7308459434857
2020-04-05;"02";"023";14.8006439471689;12.1840941989884;17.4725849604411
2020-04-12;"02";"023";13.2707612407473;10.7102928260053;15.949379550921
2020-04-19;"02";"023";14.4184353538573;11.8746912060122;17.0660507486465
2020-04-26;"02";"023";12.6720263887193;10.3212212821412;15.2316168891451
2020-05-03;"02";"023";11.8831266866737;10.21784623384;13.6678504231676
2020-05-10;"02";"023";11.0005685657391;9.51402292903212;12.6491650326327
2020-05-17;"02";"023";11.1564318369681;9.4925746709104;12.9627720757927
2020-05-24;"02";"023";12.1071048582329;10.1503356480932;14.2079579830217
2020-05-31;"02";"023";12.7189551899549;10.5202404455223;15.0810584297747
2020-06-07;"02";"023";11.4843349465669;9.3566298834972;13.8289013464198
2020-06-14;"02";"023";12.0307654195555;10.1131952121411;14.1128149374754
2020-06-21;"02";"023";9.12689362745014;7.9461483342532;10.4408214992848
2020-06-28;"02";"023";8.45391288878706;7.38974798556947;9.68050869011834
2020-07-05;"02";"023";8.18736290480908;6.84155043357678;9.74123383048157
2020-07-12;"02";"023";9.6307645116456;7.57534732237866;11.9346659554277
2020-07-19;"02";"023";9.18458325953515;7.35698516997314;11.2711634571812
2020-07-26;"02";"023";9.40470646464956;6.00178253150041;14.2087743341826
2020-08-02;"02";"023";9.26629981585545;5.97036630679103;13.7165526391656
2020-08-09;"02";"023";7.30976860698044;3.49534484352118;14.4569951282859
2020-08-16;"02";"023";8.59940530715818;3.1647006958489;17.62507493953
2020-03-08;"03";"031";15.1781932564662;13.3418050310518;17.0000762909941
2020-03-15;"03";"031";15.1781932564662;13.3418050310518;17.0000762909941
2020-03-22;"03";"031";15.0953659189723;12.1874033381166;18.0330704372289
2020-03-29;"03";"031";15.8821071021843;12.896096793662;18.9266583983493
2020-04-05;"03";"031";15.6117324752711;12.6509767978518;18.5766370278121
2020-04-12;"03";"031";17.687695878715;14.5913472873032;20.6509639652254
2020-04-19;"03";"031";14.4755844974909;11.5265964076473;17.5005673673212
2020-04-26;"03";"031";14.9106770146286;12.0908580117128;17.8113596875069
2020-05-03;"03";"031";10.6852440906481;8.72133563555422;12.8506615075149
2020-05-10;"03";"031";9.67556219436107;7.7471185017448;11.816169522227
2020-05-17;"03";"031";10.7279287551961;8.41010960970855;13.2959627719723
2020-05-24;"03";"031";9.3611703906622;7.33278519651125;11.6463929866751
2020-05-31;"03";"031";8.76479468426483;7.3335527991482;10.3625529160587
2020-06-07;"03";"031";7.25021651191776;6.26839014091416;8.37997507837292
2020-06-14;"03";"031";7.07277691351906;6.28709830804662;7.97740218267869
2020-06-21;"03";"031";6.80789270684246;6.0629523547673;7.6788015244056
2020-06-28;"03";"031";6.37255431639207;5.60689391311467;7.26244736774401
2020-07-05;"03";"031";5.9532592070596;5.23119607954117;6.79044707944212
2020-07-12;"03";"031";5.67779725912144;4.9946528341644;6.45804869613011
2020-07-19;"03";"031";6.05406176904188;5.45037464157584;6.72296217570281
2020-07-26;"03";"031";6.76402234424581;5.44499284058457;9.44947025826027
2020-08-02;"03";"031";7.1259051481637;5.50566374947412;9.67069715278472
2020-08-09;"03";"031";5.45403629935429;4.29568823319405;8.61510130473488
2020-08-16;"03";"031";6.71100828711725;3.8124267583447;13.3188197119882
2020-03-08;"03";"032";14.9778369708383;13.15597633045;16.780168438575
2020-03-15;"03";"032";14.9778369708383;13.15597633045;16.780168438575
2020-03-22;"03";"032";14.9849596582449;12.0437161161449;17.8674717058505
2020-03-29;"03";"032";14.6375876488788;11.7263020477528;17.5373396081815
2020-04-05;"03";"032";14.9849468148478;12.083532377393;17.8865391690209
2020-04-12;"03";"032";14.9476144700088;12.0370098145946;17.8519646422878
2020-04-19;"03";"032";14.9211202053782;12.0207627676258;17.8546168399494
2020-04-26;"03";"032";14.9486576634257;11.9977305557331;17.872806401935
2020-05-03;"03";"032";14.4923531898139;11.570793151811;17.4357317560926
2020-05-10;"03";"032";14.5210045430139;11.644032638145;17.47579947545
2020-05-17;"03";"032";13.8273932866451;11.121599283644;16.6095035226253
2020-05-24;"03";"032";13.5191093002619;10.7645216546032;16.3757155693734
2020-05-31;"03";"032";13.6073271674338;10.9663745762997;16.3357190065935
2020-06-07;"03";"032";13.3741266645584;10.7221926183775;16.1512768619435
2020-06-14;"03";"032";12.168215248322;9.78412934561831;14.7692143603834
2020-06-21;"03";"032";11.4721806199799;9.18715709792713;14.0050681568716
2020-06-28;"03";"032";13.0319835440418;10.2989321693154;15.9437219873533
2020-07-05;"03";"032";11.3278416696185;8.92520094999981;13.9222348333397
2020-07-12;"03";"032";11.7502607766922;9.37123778455696;14.3252756180038
2020-07-19;"03";"032";12.5200225130878;9.89723128278837;15.3411702782639
2020-07-26;"03";"032";10.4504076644932;7.60816832057036;14.0714679836823
2020-08-02;"03";"032";10.7236224747568;6.71606940250554;15.7220420516904
2020-08-09;"03";"032";10.8235855549639;4.95509030534081;18.595995186839
2020-08-16;"03";"032";7.01638520636344;3.69596157872005;13.7779829618374
2020-03-08;"03";"033";15.0074406558447;13.1920932984851;16.8060504820985
2020-03-15;"03";"033";15.0074406558447;13.1920932984851;16.8060504820985
2020-03-22;"03";"033";15.0061421519183;12.0871304514102;17.9216570712044
2020-03-29;"03";"033";15.0323170160681;12.1236808922718;17.966019956772
2020-04-05;"03";"033";15.0125965593769;12.1261508188281;17.8992491238222
2020-04-12;"03";"033";15.5128367949047;12.4768326647223;18.5763450375716
2020-04-19;"03";"033";14.9882256087288;12.4028549718275;17.5835326237769
2020-04-26;"03";"033";15.6012146392772;12.7078505909949;18.5466803099125
2020-05-03;"03";"033";12.6026676786892;9.95965562239458;15.3861947529522
2020-05-10;"03";"033";11.8826952750639;9.32219717083993;14.6404095564251
2020-05-17;"03";"033";14.0734173233499;11.2143134936638;17.0691864725287
2020-05-24;"03";"033";12.4641739704873;9.82245032657906;15.2758151762601
2020-05-31;"03";"033";11.4872663209968;9.21384336754734;13.9630907439885
2020-06-07;"03";"033";9.21437675859017;7.47983315790936;11.1484645202925
2020-06-14;"03";"033";9.25223072901356;7.78997581939647;10.8960379366385
2020-06-21;"03";"033";7.33805338929457;6.18032446050192;8.67548019091461
2020-06-28;"03";"033";7.23856913222219;5.93766854463857;8.76202066486709
2020-07-05;"03";"033";6.27677005367151;5.11885299860535;7.643280383253
2020-07-12;"03";"033";5.66504890680236;4.5109162977783;7.01561289411865
2020-07-19;"03";"033";8.36460306715618;6.48541022291649;10.5355918172718
2020-07-26;"03";"033";7.90293984234786;5.66009485698599;11.3881282349353
2020-08-02;"03";"033";9.15135906380829;6.50123314103186;12.8839638619121
2020-08-09;"03";"033";7.70579934904738;4.01950316847166;14.9734642726133
2020-08-16;"03";"033";7.59585474856283;3.83940775568066;14.7019035157342
2020-03-08;"04";"041";14.8439622894358;13.1014632515418;16.5942443247521
2020-03-15;"04";"041";14.8439622894358;13.1014632515418;16.5942443247521
2020-03-22;"04";"041";13.370340164335;11.1021288725582;15.7511021566058
2020-03-29;"04";"041";14.0896532242272;11.524565721348;16.7776481219103
2020-04-05;"04";"041";14.5776905355082;11.8456148550463;17.3409897797974
2020-04-12;"04";"041";15.8431711880215;12.9460638252954;18.7456280125252
2020-04-19;"04";"041";14.697850258682;11.8955493991161;17.6001102870685
2020-04-26;"04";"041";15.2169326753388;12.5003304490537;17.964852441599
2020-05-03;"04";"041";14.8425818016591;12.5698823987538;17.1581581886303
2020-05-10;"04";"041";14.9590639912596;13.8174976591174;16.1033091758629
2020-05-17;"04";"041";15.0868012724323;14.1054067251337;16.0704546269254
2020-05-24;"04";"041";11.4879815082342;10.5921442145728;12.4394799081946
2020-05-31;"04";"041";8.66399329051491;8.10315707863314;9.26411747279788
2020-06-07;"04";"041";7.74130795384387;7.09443920848402;8.45605208822141
2020-06-14;"04";"041";6.1628222393005;5.6024171445671;6.78413471460811
2020-06-21;"04";"041";5.63463283916169;5.14679101417959;6.17161813991027
2020-06-28;"04";"041";5.61913463094783;5.15513933221261;6.12047887424495
2020-07-05;"04";"041";5.68194617949847;5.26931933144601;6.14647114589861
2020-07-12;"04";"041";6.14577777062031;5.81245750612992;6.50096468957247
2020-07-19;"04";"041";5.59355532498179;5.30873377015165;5.90799238750578
2020-07-26;"04";"041";5.72825210135897;4.89986834818762;7.63221019882401
2020-08-02;"04";"041";7.99951700087754;5.64648548315474;11.3940412164632
2020-08-09;"04";"041";5.77125279933898;4.40080527390904;10.13345560048
2020-08-16;"04";"041";7.81949288248194;3.9675470027189;14.5313747335303
2020-03-08;"04";"042";15.0872995791125;13.2709179711209;16.9131496617197
2020-03-15;"04";"042";15.0872995791125;13.2709179711209;16.9131496617197
2020-03-22;"04";"042";15.0710806053267;12.3197787538528;17.8298037014721
2020-03-29;"04";"042";13.8652814598114;11.3188503234987;16.5071171757249
2020-04-05;"04";"042";13.6196204588405;11.0849082670256;16.2621514292984
2020-04-12;"04";"042";12.7176104066376;10.1353028364362;15.4592567549097
2020-04-19;"04";"042";14.6611383421108;11.7606128340644;17.6479523388923
2020-04-26;"04";"042";14.7738146970313;11.8731573256301;17.6964442088341
2020-05-03;"04";"042";15.219918408226;12.3609555561551;18.0687607757875
2020-05-10;"04";"042";15.5434127615122;12.7710475113948;18.3287252428977
2020-05-17;"04";"042";14.8601257824009;12.2355408285393;17.5066595833882
2020-05-24;"04";"042";13.9334183794894;11.6319770223874;16.346099744719
2020-05-31;"04";"042";10.1208563155458;8.44276713667373;11.9802375633682
2020-06-07;"04";"042";9.90648133617594;8.22326039790223;11.8251845724378
2020-06-14;"04";"042";10.2422249155692;8.2711220022309;12.4180524529256
2020-06-21;"04";"042";9.15230959458827;7.38833815158098;11.11285959005
2020-06-28;"04";"042";7.70455337344953;6.44863694343619;9.15038611307585
2020-07-05;"04";"042";8.80790954441965;7.38698112107649;10.4160522339762
2020-07-12;"04";"042";7.2686521633645;6.15597228552052;8.53867247866321
2020-07-19;"04";"042";10.0275442760675;8.62802740238266;11.6497974240621
2020-07-26;"04";"042";7.91124512710899;6.19108625200998;11.2813148128192
2020-08-02;"04";"042";9.50213793947534;7.17924368017784;13.0125661939361
2020-08-09;"04";"042";8.55460823560764;5.75494338035908;15.303989785145
2020-08-16;"04";"042";7.85519000297897;4.21850223860652;14.626631922408
2020-03-08;"04";"043";15.2740205781276;13.4564060063782;17.0503402386343
2020-03-15;"04";"043";15.2740205781276;13.4564060063782;17.0503402386343
2020-03-22;"04";"043";14.9530527172055;12.2024556014287;17.7707772422248
2020-03-29;"04";"043";13.9791389874608;11.2451068443617;16.8101569542441
2020-04-05;"04";"043";15.7178876371546;12.8278854870813;18.5918189617918
2020-04-12;"04";"043";14.7610715446961;11.858515686144;17.6647047467599
2020-04-19;"04";"043";16.0421079162204;13.2642878490527;18.759761601178
2020-04-26;"04";"043";14.4497116263519;11.5554432426508;17.4549552838314
2020-05-03;"04";"043";14.4391055300213;12.2141940136663;16.7070829213753
2020-05-10;"04";"043";12.9124104063427;10.9986542082841;14.9216636321385
2020-05-17;"04";"043";15.1102881688917;13.5959125412995;16.5928913909109
2020-05-24;"04";"043";10.9680753124246;9.93785609061665;12.0868858113648
2020-05-31;"04";"043";8.27367778166794;7.5240259843058;9.11371805122106
2020-06-07;"04";"043";7.85506925420721;7.12412768594916;8.68446241476097
2020-06-14;"04";"043";6.35044290411378;5.69339233418254;7.10310922593797
2020-06-21;"04";"043";6.71591649416009;5.86063256559715;7.69710163173738
2020-06-28;"04";"043";6.80328675067064;5.86050672610926;7.89172019892295
2020-07-05;"04";"043";7.05030600619289;5.94998232566156;8.32809672666167
2020-07-12;"04";"043";7.63718881407222;6.46268423901695;8.96451862668398
2020-07-19;"04";"043";7.72867336417703;6.57815632933003;9.07013322186803
2020-07-26;"04";"043";7.00510123283888;5.60392307620829;9.31705005537936
2020-08-02;"04";"043";9.7861841710888;7.55499261900285;12.7785037900075
2020-08-09;"04";"043";7.62910747207467;6.23696916208084;10.6049183136815
2020-08-16;"04";"043";7.5807997344535;4.52285695033046;12.7520798756974
2020-03-08;"05";"051";15.1218998029182;13.3886892648938;16.877520210402
2020-03-15;"05";"051";15.1218998029182;13.3886892648938;16.877520210402
2020-03-22;"05";"051";13.8331208467435;11.9935308745627;15.7929753580158
2020-03-29;"05";"051";15.4368570539674;13.3051177254086;17.6181208429115
2020-04-05;"05";"051";14.3154732308304;12.1496919035799;16.5539759723976
2020-04-12;"05";"051";13.1375502531289;11.1061923378902;15.3180486500424
2020-04-19;"05";"051";11.7309496807814;9.72088586535626;13.9065712503763
2020-04-26;"05";"051";10.3699057764425;8.75898284300515;12.1383688941223
2020-05-03;"05";"051";10.0992221152771;9.05633096332779;11.251320556713
2020-05-10;"05";"051";9.22285054553556;8.45478794624343;10.0516515064495
2020-05-17;"05";"051";9.97431580756732;9.34390686382721;10.6398813982534
2020-05-24;"05";"051";8.82634969073522;8.38627142984796;9.28665598325698
2020-05-31;"05";"051";7.27864549883553;6.91398869481816;7.6689691800624
2020-06-07;"05";"051";6.53790386108169;6.19440697007092;6.9201669504394
2020-06-14;"05";"051";6.05992849246469;5.72896654995362;6.41745810686541
2020-06-21;"05";"051";6.05894998822318;5.74029091113121;6.40447349503735
2020-06-28;"05";"051";5.76072667704736;5.40085271820302;6.15693434847861
2020-07-05;"05";"051";5.68837886554033;5.29645322632961;6.1160778406081
2020-07-12;"05";"051";5.4151218766804;4.98024471083692;5.89795990514628
2020-07-19;"05";"051";5.38549443632072;4.95945570794308;5.8558770428489
